unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
att_merc_rom_contarii		0	light_merc	1	false	rex_merc_rom_cuneus_dalmatae	200	0	2050	att_cor_heavy_rom	1	20	80	0	2050			110	light	-1		false	false	0	9020	true		roman	att_cav_shock_land	att_special_transportship_naval	2
att_merc_rom_equites_dalmatae		0	light_merc	1	false	rex_merc_rom_equites_dalmatae	200	0	2050	att_cor_heavy_rom	1	20	80	0	2050			110	light	-1		false	false	0	9010	true		roman	att_cav_melee_land	att_special_transportship_naval	2
att_merc_ger_germanic_hunters		0	light_merc	1	false	rex_merc_ger_hunters	200	0	925	att_lon_heavy_tra_ger	1	40	160	0	925			45	very_light	-1		false	false	0	8909	true		barbarian	att_inf_bow_land	att_special_transportship_naval	1
att_merc_ger_germanic_hurlers		0	light_merc	1	false	rex_merc_ger_skirmishers	200	0	750	att_lon_heavy_tra_ger	1	40	160	0	750			40	very_light	-1		false	false	0	8903	true		barbarian	att_inf_javelin_land	att_special_transportship_naval	1
att_merc_ger_germanic_mounted_brigands		0	light_merc	1	false	rex_merc_ger_mounted_raiders	200	0	1100	att_lon_heavy_tra_ger	1	40	160	0	1100			60	light	-1		false	false	0	8924	true		barbarian	att_cav_javelin_land	att_special_transportship_naval	1
att_merc_ger_germanic_mounted_warband		0	light_merc	1	false	rex_merc_ger_mounted_band	200	0	1400	att_lon_heavy_tra_ger	1	40	60	0	1400			85	light	-1		false	false	0	8917	true		barbarian	att_cav_melee_land	att_special_transportship_naval	2
att_merc_ger_germanic_pikes		0	light_merc	1	false	rex_merc_ger_spearmen	300	0	1475	att_lon_heavy_tra_ger	1	40	160	0	1475			90	light	-1		false	false	0	8889	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_ger_germanic_warband		0	heavy_merc	1	false	rex_merc_ger_axe_band	300	0	1450	att_lon_heavy_tra_ger	1	40	160	0	1450			95	light	-1		false	false	0	8895	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
att_merc_est_armenian_slingers		0	medium_merc	1	false	rex_merc_est_arm_archers	200	0	1650	att_lon_heavy_tra_ger	1	40	160	0	1650			55	medium	-1		false	false	0	15339	true		eastern	att_inf_bow_land	att_special_transportship_naval	3
att_merc_est_armenian_spears		0	light_merc	1	false	rex_merc_est_arm_infantry	300	0	1450	att_lon_heavy_tra_ger	1	40	160	0	1450			85	light	-1		false	false	0	15340	true		eastern	rex_spear_sling	att_special_transportship_naval	2
att_merc_est_dailamite_warriors		0	light_merc	1	false	rex_merc_est_arm_light_ayrudzi	200	0	1375	att_lon_heavy_tra_ger	1	40	60	0	1375			65	very_light	-1		false	false	0	15341	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
att_merc_est_kurdish_archers		0	medium_merc	1	false	rex_merc_est_armenian_ayrudzi_archers	200	0	2000	att_lon_heavy_tra_ger	1	20	80	0	2000			100	medium	-1		false	false	0	15342	true		eastern	att_cav_bow_land	att_special_transportship_naval	3
att_merc_est_kurdish_javelinmen		0	medium_merc	1	false	rex_merc_est_armenian_ayrudzi	200	0	2200	att_lon_heavy_tra_ger	1	40	60	0	2200			105	medium	-1		false	false	0	15343	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
att_merc_est_persian_brigade		0	light_merc	1	false	rex_merc_est_sas_paygan	300	0	1275	att_lon_heavy_tra_ger	1	40	160	0	1275			75	very_light	-1		false	false	0	15344	true		eastern	rex_spear_sling	att_special_transportship_naval	2
att_merc_est_persian_hurlers		0	heavy_merc	1	false	rex_merc_est_sas_pahlavan_savaran	200	0	4250	att_lon_heavy_tra_ger	1	40	60	0	4250			140	very_heavy	-1		false	false	0	15345	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
att_merc_est_persian_mounted_bowmen		0	light_merc	1	false	rex_merc_est_sas_savaran_archers	200	0	1225	att_lon_heavy_tra_ger	1	40	60	0	1225			65	very_light	-1		false	false	0	15346	true		eastern	att_cav_bow_land	att_special_transportship_naval	2
att_merc_est_persian_scouts		0	light_merc	1	false	rex_merc_est_sas_savaran_light	200	0	1275	att_lon_heavy_tra_ger	1	40	60	0	1275			65	very_light	-1		false	false	0	15347	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
att_merc_est_persian_skirmishers		0	light_merc	1	false	rex_merc_est_sas_savaran_camel	200	0	1375	att_lon_heavy_tra_ger	1	40	60	0	1375			75	light	-1		false	false	0	15348	true		eastern	att_cav_javelin_land	att_special_transportship_naval	2
att_merc_est_savaran_cataphracts		0	heavy_merc	1	false	rex_merc_est_sas_clibanarius	200	0	6350	att_lon_heavy_tra_ger	1	20	80	0	6350			160	super_heavy	-1		false	false	0	15349	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
att_merc_est_savaran_cavalry		0	medium_merc	1	false	rex_merc_est_sas_eran_savaran	200	0	2350	att_lon_heavy_tra_ger	1	40	60	0	2350			105	medium	-1		false	false	0	15350	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
att_merc_cel_onager		0	light_merc	1	false	rex_merc_ger_onager	100	0	4500	att_lon_light_tra_cel	1	10	40	0	4500			85	light	-1		false	false	0	5522	true		barbarian	att_art_field_land	att_special_transportship_naval	1
att_merc_des_onager		0	light_merc	1	false	rex_merc_est_onager	100	0	4500	att_cor_light_rom	1	10	40	0	4500			90	light	-1		false	false	0	8829	true		eastern	att_art_field_land	att_special_transportship_naval	0
att_merc_est_onager		0	light_merc	1	false	rex_merc_est_onager	100	0	4500	att_cor_light_rom	1	10	40	0	4500			90	light	-1		false	false	0	8881	true		eastern	att_art_field_land	att_special_transportship_naval	0
att_merc_ger_onager		0	light_merc	1	false	rex_merc_ger_onager	100	0	4500	att_lon_light_tra_ger	1	10	40	0	4500			90	light	-1		false	false	0	8927	true		barbarian	att_art_field_land	att_special_transportship_naval	1
att_merc_nom_onager		0	light_merc	1	false	rex_merc_ger_onager	100	0	4500	att_cor_light_rom	1	10	40	0	4500			90	light	-1		false	false	0	8950	true		nomad	att_art_field_land	att_special_transportship_naval	1
att_merc_nor_onager		0	light_merc	1	false	rex_merc_ger_onager	100	0	4500	att_lon_light_tra_nor	1	10	40	0	4500			90	light	-1		false	false	0	8977	true		barbarian	att_art_field_land	att_special_transportship_naval	1
att_merc_rom_onager		0	light_merc	1	false	rex_merc_rom_onager	100	0	4500	att_cor_light_rom	1	10	40	0	4500			100	light	-1		false	false	0	9029	true		roman	att_art_field_land	att_special_transportship_naval	1
rex_fra_merc_germ_band_defenders		0	light_merc	1	false	rex_germ_band_defenders	300	0	420	att_lon_heavy_tra_ger	1	40	160	0	420			60	light	-1		false	false	0	15521	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
rex_fra_merc_germ_band_defenders_nord		0	light_merc	1	false	rex_germ_band_defenders_nord	300	0	420	att_lon_heavy_tra_ger	1	40	160	0	420			60	light	-1		false	false	0	15522	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
rex_fra_merc_germ_band_defenders_franc		0	light_merc	1	false	rex_germ_band_defenders_franc	300	0	420	att_lon_heavy_tra_ger	1	40	160	0	420			60	light	-1		false	false	0	15523	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
rex_fra_merc_germ_band_raiders		0	light_merc	1	false	rex_germ_band_raiders	300	0	435	att_lon_heavy_tra_ger	1	40	160	0	435			70	light	-1		false	false	0	15524	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_fra_merc_germ_band_raiders_nord		0	light_merc	1	false	rex_germ_band_raiders_nord	300	0	435	att_lon_heavy_tra_ger	1	40	160	0	435			70	light	-1		false	false	0	15525	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_fra_merc_germ_band_raiders_franc		0	light_merc	1	false	rex_germ_band_raiders_franc	300	0	460	att_lon_heavy_tra_ger	1	40	160	0	460			70	light	-1		false	false	0	15526	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_fra_merc_germ_band_raiders_sax		0	light_merc	1	false	rex_germ_band_raiders_sax	300	0	460	att_lon_heavy_tra_ger	1	40	160	0	460			70	light	-1		false	false	0	15527	true		barbarian	att_inf_sword_land	att_special_transportship_naval	2
att_merc_ger_agathyrsi_warriors		0	light_merc	1	false	rex_merc2_ger_ambush	300	0	1300	att_lon_heavy_tra_ger	1	40	160	0	1300			80	very_light	-1		false	false	0	15528	true		barbarian	att_inf_axe_land	att_special_transportship_naval	1
att_merc_ger_alani_horsemen		0	light_merc	1	false	rex_merc2_ger_mounted	200	0	1350	att_cor_heavy_rom	1	20	80	0	1350			85	light	-1		false	false	0	15529	true		barbarian	att_cav_melee_land	att_special_transportship_naval	1
att_merc_ger_axe_heerbann		0	light_merc	1	false	rex_merc2_ger_raiders	300	0	1450	att_lon_heavy_tra_ger	1	40	160	0	1450			95	light	-1		false	false	0	15530	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
att_merc_ger_frankish_lancers		0	light_merc	1	false	rex_merc2_ger_defenders	300	0	1400	att_lon_heavy_tra_ger	1	40	160	0	1400			85	light	-1		false	false	0	15531	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_ger_light_moorish_cavalry		0	medium_merc	1	false	rex_merc2_ger_spearmen	300	0	1850	att_lon_heavy_tra_ger	1	40	160	0	1850			105	medium	-1		false	false	0	15532	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_ger_sarmatian_cataphracts		0	medium_merc	1	false	rex_merc2_ger_swordsmen	300	0	3000	att_lon_heavy_tra_ger	1	40	160	0	3000			130	medium	-1		false	false	0	15533	true		barbarian	rex_sword_spear	att_special_transportship_naval	3
att_merc_ger_thracian_warriors		0	medium_merc	1	false	rex_merc2_ger_wigman	300	0	2625	att_lon_heavy_tra_ger	1	40	160	0	2625			120	medium	-1		false	false	0	15534	true		barbarian	att_inf_sword_land	att_special_transportship_naval	3
att_merc_ger_vandal_raiders		0	light_merc	1	false	rex_merc2_ger_mounted_raiders	200	0	1400	att_lon_heavy_tra_ger	1	40	60	0	1400			85	light	-1		false	false	0	15535	true		barbarian	att_cav_melee_land	att_special_transportship_naval	2
rex_merc_celt_brigands		0	light_merc	1	false	rex_celt_scot_squad_brigands	300	0	1050	att_lon_heavy_tra_ger	1	40	160	0	1050			65	very_light	-1		false	false	0	15517	true		barbarian	att_inf_axe_land	att_special_transportship_naval	1
rex_merc_celt_skirmishers		0	light_merc	1	false	rex_celt_scot_band_skirmishers	200	0	800	att_lon_heavy_tra_ger	1	40	160	0	800			40	very_light	-1		false	false	0	15518	true		barbarian	att_inf_javelin_land	att_special_transportship_naval	2
rex_merc_celt_raiders		0	light_merc	1	false	rex_celt_scot_band_raiders	300	0	1300	att_lon_heavy_tra_ger	1	40	160	0	1300			80	light	-1		false	false	0	15519	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_merc_celt_archers		0	medium_merc	1	false	rex_celt_scot_band_archers	200	0	1200	att_lon_light_tra_ger	1	40	160	0	1200			50	medium	-1		false	false	0	15520	true		barbarian	att_inf_bow_land	att_special_transportship_naval	3
rex_merc_gall_brigands		0	light_merc	1	false	rex_robb_squad_brigands	300	0	1150	att_lon_heavy_tra_ger	1	40	160	0	1150			70	very_light	-1		false	false	0	15536	true		barbarian	att_inf_axe_land	att_special_transportship_naval	1
rex_merc_gall_archers		0	light_merc	1	false	rex_robb_band_archers	200	0	1150	att_lon_light_tra_ger	1	40	160	0	1150			40	very_light	-1		false	false	0	15537	true		barbarian	att_inf_bow_land	att_special_transportship_naval	2
rex_merc_gall_brigade		0	light_merc	1	false	rex_robbers_brigade	300	0	1550	att_lon_light_tra_ger	1	40	160	0	1550			85	light	-1		false	false	0	15538	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_merc_gall_horseman		0	light_merc	1	false	rex_robb_ala	200	0	1250	att_cor_heavy_rom	1	20	80	0	1250			85	light	-1		false	false	0	15539	true		barbarian	att_cav_melee_land	att_special_transportship_naval	2
rex_merc_brit_infantry		0	medium_merc	1	false	rex_celt_brit_infantry	300	0	1800	att_lon_heavy_tra_ger	1	40	160	0	1800			100	medium	-1		false	false	0	15540	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_merc_brit_horseman		0	light_merc	1	false	rex_celt_brit_horseman	200	0	1550	att_lon_heavy_tra_ger	1	40	60	0	1550			90	light	-1		false	false	0	15541	true		barbarian	att_cav_melee_land	att_special_transportship_naval	2
rex_merc_brit_chariots		0	light_merc	1	false	rex_celt_brit_chariot	100	0	5350	att_cor_heavy_rom	1	10	50	0	5250			150	medium	-1		false	false	0	15542	true		barbarian	chariot	att_special_transportship_naval	3
att_merc_cel_celtic_spears		0	light_merc	2	false	rex_celt_scot_band_defenders	300	0	375	att_lon_heavy_tra_ger	1	40	160	0	375			50	light	-1		false	false	0	15543	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_cel_celtic_band		0	light_merc	2	false	rex_celt_scot_band_raiders	300	0	390	att_lon_heavy_tra_ger	1	40	160	0	390			60	light	-1		false	false	0	15544	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
att_merc_cel_celtic_levy		0	light_merc	2	false	rex_celt_pict_band_defenders	300	0	405	att_lon_heavy_tra_ger	1	40	160	0	405			50	very_light	-1		false	false	0	15545	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_cel_celtic_axe_band		0	light_merc	2	false	rex_celt_pict_band_raiders	300	0	425	att_lon_heavy_tra_ger	1	40	160	0	425			60	very_light	-1		false	false	0	15546	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
att_merc_cel_gazehounds		0	light_merc	2	false	rex_celt_caled_band_defenders	300	0	420	att_lon_heavy_tra_ger	1	40	160	0	420			50	very_light	-1		false	false	0	15547	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_cel_celtic_brigands		0	light_merc	2	false	rex_celt_caled_band_raiders	300	0	440	att_lon_heavy_tra_ger	1	40	160	0	440			60	very_light	-1		false	false	0	15548	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_east_sas_paygan_n		0	light_merc	1	false	rex_east_sas_paygan	300	0	500	att_lon_heavy_tra_ger	1	40	160	0	500			55	very_light	-1		false	false	0	15333	true		eastern	rex_spear_sling	att_special_transportship_naval	2
rex_east_sas_eran_savaran_n		0	medium_merc	1	false	rex_east_sas_eran_savaran	200	0	940	att_lon_heavy_tra_ger	1	40	60	0	940			80	medium	-1		false	false	0	15334	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
att_ger_alani_horsemen		0	medium_merc	2	false	rex_sarm_warband_limicantes	200	0	540	att_lon_heavy_tra_ger	1	40	160	0	540			75	medium	-1		false	false	0	8462	true		barbarian	att_cav_shock_land	att_special_transportship_naval	3
att_ger_alani_spearmen		0	light_merc	2	false	rex_sarm_arrows_limicantes	200	0	375	att_lon_heavy_tra_ger	1	40	160	0	375			50	very_light	-1		false	false	0	8180	true		barbarian	att_cav_bow_land	att_special_transportship_naval	2
att_merc_nor_nordic_skirmishers		0	light_merc	1	false	rex_merc_sarm_tribesmen	200	0	1050	att_lon_heavy_tra_ger	1	40	160	0	1050			60	light	-1		false	false	0	8972	true		barbarian	att_cav_melee_land	att_special_transportship_naval	1
att_merc_cel_celtic_cavalry_raiders		0	light_merc	1	false	rex_merc_sarm_horsemen_steppe	200	0	1250	att_lon_heavy_tra_ger	1	40	160	0	1250			80	light	-1		false	false	0	10696	true		barbarian	att_cav_melee_land	att_special_transportship_naval	2
att_merc_des_desert_spears		0	light_merc	1	false	rex_merc_sarm_spears_limicantes	300	0	1200	att_lon_heavy_tra_ger	1	40	160	0	1200			70	light	-1		false	false	0	8788	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
att_merc_des_elite_nubian_archers		0	light_merc	1	false	rex_merc_sarm_arrows_limicantes	200	0	1100	att_lon_heavy_tra_ger	1	40	160	0	1100			70	very_light	-1		false	false	0	10306	true		barbarian	att_cav_bow_land	att_special_transportship_naval	2
att_merc_est_lakhmid_scouts		0	light_merc	1	false	rex_merc_sarm_light_wedge_limicantes	200	0	1500	att_lon_heavy_tra_ger	1	40	160	0	1500			90	light	-1		false	false	0	10324	true		barbarian	att_cav_shock_land	att_special_transportship_naval	2
att_merc_est_persian_mounted_warriors		0	medium_merc	1	false	rex_merc_sarm_warband_limicantes	200	0	1600	att_lon_heavy_tra_ger	1	40	160	0	1600			100	medium	-1		false	false	0	8861	true		barbarian	att_cav_shock_land	att_special_transportship_naval	3
att_merc_nor_nordic_axe_warband		0	light_merc	1	false	rex_germ_einherjar	150	0	2700	att_lon_heavy_tra_ger	1	40	160	0	2700			120	light	-1		false	false	0	8957	true		barbarian	att_inf_sword_land	att_special_transportship_naval	2
att_merc_nor_nordic_brigade		0	medium_merc	1	false	rex_germ_berserker	150	0	4000	att_lon_heavy_tra_ger	1	40	160	0	4000			150	medium	-1		false	false	0	8967	true		barbarian	att_inf_sword_land	att_special_transportship_naval	3
att_merc_nor_nordic_mounted_raiders		0	medium_merc	1	false	rex_germ_ulfhednar	150	0	5000	att_lon_heavy_tra_ger	1	40	160	0	5000			170	medium	-1		false	false	0	8975	true		barbarian	att_inf_sword_land	att_special_transportship_naval	3
rex_merc2_slav_ven_band_defenders		0	light_merc	1	false	rex_merc2_slav_ven_band_defenders	300	0	1000	att_lon_heavy_tra_ger	1	40	160	0	1000			80	light	-1		false	false	0	15686	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
rex_merc2_slav_ven_band_raiders		0	light_merc	1	false	rex_merc2_slav_ven_band_raiders	300	0	1250	att_lon_heavy_tra_ger	1	40	160	0	1250			80	light	-1		false	false	0	15687	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_merc2_slav_ant_band_defenders		0	light_merc	1	false	rex_merc2_slav_ant_band_defenders	300	0	1000	att_lon_heavy_tra_ger	1	40	160	0	1000			80	light	-1		false	false	0	15688	true		barbarian	att_inf_spear_land	att_special_transportship_naval	2
rex_merc2_slav_ant_band_horse_archers		0	light_merc	1	false	rex_merc2_slav_ant_band_horse_archers	200	0	1050	att_lon_heavy_tra_ger	1	40	60	0	1050			80	light	-1		false	false	0	15689	true		barbarian	att_cav_bow_land	att_special_transportship_naval	2
rex_merc2_slav_ven_band_warspear		0	medium_merc	1	false	rex_merc2_slav_ven_band_warspear	300	0	1430	att_lon_heavy_tra_ger	1	40	160	0	1430			100	medium	-1		false	false	0	15690	true		barbarian	att_inf_spear_land	att_special_transportship_naval	3
rex_merc2_slav_ven_band_warsword		0	medium_merc	1	false	rex_merc2_slav_ven_band_warsword	300	0	1540	att_lon_heavy_tra_ger	1	40	160	0	1540			120	medium	-1		false	false	0	15691	true		barbarian	rex_sword_spear	att_special_transportship_naval	3
rex_merc2_slav_ant_band_warspear		0	medium_merc	1	false	rex_merc2_slav_ant_band_warspear	300	0	1320	att_lon_heavy_tra_ger	1	40	160	0	1320			100	medium	-1		false	false	0	15692	true		barbarian	att_inf_spear_land	att_special_transportship_naval	3
rex_merc2_slav_ant_band_warsword		0	medium_merc	1	false	rex_merc2_slav_ant_band_warsword	300	0	1590	att_lon_heavy_tra_ger	1	40	160	0	1590			120	medium	-1		false	false	0	15693	true		barbarian	rex_sword_spear	att_special_transportship_naval	3
att_merc_nom_hunnic_mounted_warband		0	light_merc	1	false	rex_hun_fast_arrows	200	0	440	att_cor_light_rom	1	40	80	0	440			50	very_light	-1		false	false	0	9095	true		nomad	att_cav_bow_land	att_special_transportship_naval	2
att_merc_nom_hunnic_horse_archers		0	medium_merc	1	false	rex_hun_cavalry	200	0	710	att_cor_light_rom	1	40	80	0	710			75	medium	-1		false	false	0	9086	true		nomad	att_cav_melee_land	att_special_transportship_naval	3
att_merc_nom_steppe_mounted_bows		0	light_merc	1	false	rex_merc_hun_fast_arrows	200	0	1450	att_cor_light_rom	1	20	80	0	1450			60	very_light	-1		false	false	0	8933	true		nomad	att_cav_bow_land	att_special_transportship_naval	2
att_merc_nom_steppe_lancers		0	light_merc	1	false	rex_merc_hun_horsemen_steppe	200	0	1900	att_cor_light_rom	1	20	80	0	1900			80	light	-1		false	false	0	8939	true		nomad	att_cav_melee_land	att_special_transportship_naval	2
att_merc_nom_steppe_raiders		0	medium_merc	1	false	rex_merc_hun_cavalry	200	0	2325	att_cor_light_rom	1	20	80	0	2325			100	medium	-1		false	false	0	8943	true		nomad	att_cav_melee_land	att_special_transportship_naval	3
rex_merc_axum_allied_defenders		0	light_merc	1	false	rex_merc_axum_allied_defenders	300	0	1050	att_cor_heavy_rom	1	40	160	0	1050			70	very_light	-1		false	false	0	15779	true		eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_merc_axum_caravan_sentinels		0	light_merc	1	false	rex_merc_axum_caravan_sentinels	200	0	1375	att_cor_heavy_rom	1	40	60	0	1375			80	light	-1		false	false	0	15780	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_merc_axum_kushite_archers		0	light_merc	1	false	rex_merc_axum_kushite_archers	200	0	1250	att_cor_heavy_rom	1	40	160	0	1250			60	very_light	-1		false	false	0	15781	true		eastern	att_inf_bow_land	att_special_transportship_naval	2
rex_merc_axum_elite_kushite_archers		0	medium_merc	1	false	rex_merc_axum_elite_kushite_archers	200	0	1950	att_cor_heavy_rom	1	40	160	0	1950			100	light	-1		false	false	0	15782	true		eastern	att_inf_bow_land	att_special_transportship_naval	3
rex_merc_axum_maher_warriors		0	medium_merc	1	false	rex_merc_axum_maher_warriors	300	0	2800	att_cor_heavy_rom	1	40	160	0	2800			130	light	-1		false	false	0	15783	true		eastern	rex_sword_spear	att_special_transportship_naval	3
rex_merc_desert_fast_javelins		0	light_merc	1	false	rex_merc_desert_fast_javelins	300	0	950	att_cor_heavy_rom	1	40	160	0	950			45	very_light	-1		false	false	0	15784	true		eastern	att_inf_javelin_land	att_special_transportship_naval	2
rex_merc_desert_riders		0	light_merc	1	false	rex_merc_desert_riders	200	0	1100	att_cor_heavy_rom	1	20	80	0	1100			60	light	-1		false	false	0	15785	true		eastern	att_cav_javelin_land	att_special_transportship_naval	2
rex_merc_arab_badyia_camel		0	light_merc	1	false	rex_merc_arab_badyia_camel	200	0	1000	att_cor_heavy_rom	1	20	80	0	1000			60	light	-1		false	false	0	15786	true		eastern	att_cav_melee_land	att_special_transportship_naval	1
rex_merc_arab_arabic_dromedaries		0	light_merc	1	false	rex_merc_arab_arabic_dromedaries	200	0	1675	att_cor_heavy_rom	1	20	80	0	1675			80	light	-1		false	false	0	15787	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_merc_arab_arabic_cavalry		0	light_merc	1	false	rex_merc_arab_arabic_cavalry	200	0	2050	att_cor_heavy_rom	1	20	80	0	2050			90	light	-1		false	false	0	15788	true		eastern	att_cav_shock_land	att_special_transportship_naval	2
