unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
att_shp_merc_van_artillery_lib_light		0	light_merc	4	true	att_merc_mar_ger_germanic_artillery_crew	64	0	2500	att_lib_light_art_ger	1	16	64	0	2500			95	very_light	-1		false	false	0	5612	true		nomad	att_inf_sword_marine	att_art_field_naval	3
att_shp_merc_van_boatmen_lib_light_ram		0	light_merc	4	true	att_mar_ger_vandal_marauders	20	0	795	att_lib_light_ram_ger	1	5	20	0	795			25	very_light	-1		false	false	0	5613	true		nomad	att_inf_axe_marine	att_special_ram_naval	2
att_shp_merc_van_bow_lon_light_dagger		0	light_merc	4	true	att_mar_ger_germanic_bow_marauders	100	0	1375	att_lon_light_mis_ger	1	22	100	0	1375			45	very_light	-1		false	false	0	5614	true		nomad	att_inf_bow_marine	att_inf_bow_naval	2
att_shp_merc_van_light_marauders_lon_light		0	medium_merc	4	true	att_mar_ger_vandal_marauders	76	0	1575	att_lon_light_mel_ger	1	16	76	0	1575			85	medium	-1		false	false	0	5615	true		nomad	att_inf_axe_marine	att_inf_axe_naval	2
att_shp_merc_vik_norse_bow_lon_light		0	light_merc	4	true	att_mar_ger_germanic_bow_marauders	100	0	1475	att_lon_light_mis_nor	1	21	100	0	1475			75	light	-1		false	false	0	5616	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_alan_bow_trans_light		0	light	4	true	att_mar_alan_alani_archer_marauders	80	0	450	att_lon_light_tra_cel	1	12	80	0	450			25	very_light	-1		false	false	0	25536	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_alan_bow_trans_heavy		0	light	4	true	att_mar_alan_alani_archer_marauders	120	0	675	att_lon_heavy_tra_cel	1	18	120	0	675			40	very_light	-1		false	false	0	25530	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_alan_bow_dro_light_ger		0	light	4	true	att_mar_alan_alani_archer_marauders	88	0	875	att_dro_light_mis_ger	1	16	88	0	875			50	very_light	-1		false	false	0	25541	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_cel_bow_trans_light		0	light	4	true	att_mar_cel_celtic_bow_marauders	80	0	450	att_lon_light_tra_cel	1	12	80	0	450			25	very_light	-1		false	false	0	25559	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_cel_bow_trans_heavy		0	light	4	true	att_mar_cel_celtic_bow_marauders	120	0	675	att_lon_heavy_tra_cel	1	18	120	0	675			40	very_light	-1		false	false	0	25558	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_cel_bow_lon_light		0	light	4	true	att_mar_cel_celtic_bow_marauders	88	0	875	att_lon_light_mis_cel	1	14	88	0	875			50	very_light	-1		false	false	0	25548	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_cel_axemen_lon_light		0	medium	4	true	att_mar_cel_celtic_marauders	76	0	1055	att_lon_light_mel_cel	1	14	76	0	1055			55	medium	-1		false	false	0	25556	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	2
rex_shp_cel_swordsmen_lon_heavy		0	medium	4	true	att_mar_cel_celtic_heavy_marauders	104	0	1585	att_lon_heavy_mel_cel	1	18	104	0	1585			80	medium	-1		false	false	0	25549	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	3
rex_shp_des_bow_trans_light		0	light	4	true	att_mar_des_desert_corsair_bowmen	80	0	450	att_cor_light_rom	1	12	80	0	450			25	light	-1		false	false	0	25563	true		eastern	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_des_bow_trans_heavy		0	medium	4	true	att_mar_des_desert_corsair_bowmen	120	0	850	att_cor_heavy_rom	1	18	120	0	850			45	medium	-1		false	false	0	25564	true		eastern	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_des_bow_dro_light		0	light	4	true	att_mar_des_desert_corsair_bowmen	88	0	875	att_dro_light_mis_ger	1	16	88	0	875			40	light	-1		false	false	0	25565	true		eastern	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_ger_bow_trans_light		0	light	4	true	att_mar_ger_germanic_bow_marauders	80	0	450	att_lon_light_tra_cel	1	12	80	0	450			25	light	-1		false	false	0	25584	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_ger_bow_trans_heavy		0	light	4	true	att_mar_ger_germanic_bow_marauders	120	0	675	att_lon_heavy_tra_cel	1	18	120	0	675			40	light	-1		false	false	0	25585	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_ger_bow_lon_light		0	light	4	true	att_mar_ger_germanic_bow_marauders	88	0	875	att_lon_light_mis_ger	1	14	88	0	875			50	light	-1		false	false	0	25578	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_ger_axemen_lon_light		0	medium	4	true	att_mar_ger_germanic_marauders	72	0	935	att_lon_light_mel_ger	1	14	72	0	935			60	medium	-1		false	false	0	25588	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	2
rex_shp_ger_swordsmen_lon_heavy		0	medium	4	true	att_mar_ger_chosen_germanic_boatmen	104	0	1500	att_lon_heavy_mel_ger	1	18	104	0	1500			85	medium	-1		false	false	0	25589	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	3
rex_shp_fra_swordsmen_lon_heavy		0	medium	4	true	att_mar_ger_chosen_germanic_boatmen	104	0	1550	att_lon_heavy_mel_ger	1	18	104	0	1550			85	medium	-1		false	false	0	25577	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	3
rex_shp_got_swordsmen_lon_heavy		0	medium	4	true	att_mar_ger_gothic_marines	104	0	1550	att_lon_heavy_mel_ger	1	18	104	0	1550			85	medium	-1		false	false	0	25590	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	3
rex_shp_eas_bow_trans_light		0	light	4	true	att_est_persian_bows	80	0	450	att_cor_light_rom	1	12	80	0	450			25	very_light	-1		false	false	0	25584	true		eastern	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_eas_bow_trans_heavy		0	light	4	true	att_est_persian_bows	120	0	675	att_cor_heavy_rom	1	18	120	0	675			40	very_light	-1		false	false	0	25585	true		eastern	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_eas_bow_dro_light		0	light	4	true	att_est_persian_bows	88	0	875	att_dro_light_mis_eas	1	14	88	0	875			50	very_light	-1		false	false	0	24585	true		eastern	att_inf_bow_marine	att_inf_bow_naval	2
rex_shp_eas_artillery_dro_heavy		0	light	4	true	att_mar_est_eastern_artillery_crew	64	0	1250	att_dro_heavy_art_eas	1	16	64	0	1250			65	very_light	-1		false	false	0	25567	true		eastern	att_inf_sword_marine	att_art_field_naval	3
rex_shp_eas_artillery_dbl_dro_heavy		0	light	4	true	att_mar_est_eastern_artillery_dbl_crew	64	0	1425	att_dro_heavy_dbl_art_eas	1	16	64	0	1425			70	very_light	-1		false	false	0	25566	true		eastern	att_inf_sword_marine	att_art_field_naval	3
rex_shp_rom_bow_lib_light		0	light	4	true	att_mar_rom_roman_bowman_marines	88	0	750	att_lib_light_mis_rom	1	14	88	0	750			65	very_light	-1		false	false	0	25633	true		roman	att_inf_bow_marine	att_inf_bow_naval	1
rex_shp_rom_marines_lib_light		0	light	4	true	att_mar_rom_roman_light_marines	80	0	1075	att_lib_light_mel_rom	1	16	80	0	1075			65	light	-1		false	false	0	25635	true		roman	att_inf_sword_marine	att_inf_sword_naval	2
rex_shp_rom_heavy_marines_lib_heavy		0	medium	4	true	att_mar_rom_roman_heavy_marines	156	0	1675	att_lib_heavy_mel_rom	1	37	156	0	1675			130	medium	-1		false	false	0	25634	true		roman	att_inf_sword_marine	att_inf_sword_naval	3
rex_shp_rom_artillery_lib_light		0	light	4	true	att_mar_rom_roman_artillery_crew	64	0	1265	att_lib_light_art_rom	1	16	64	0	1265			50	very_light	-1		false	false	0	25632	true		roman	att_inf_sword_marine	att_art_field_naval	3
rex_shp_rom_artillery_lib_heavy		0	light	4	true	att_mar_rom_roman_artillery_heavy_crew	64	0	1425	att_lib_heavy_art_rom	1	16	64	0	1425			65	very_light	-1		false	false	0	25631	true		roman	att_inf_sword_marine	att_art_field_naval	3
rex_shp_rom_artillery_dbl_lib_heavy		0	light	4	true	att_mar_rom_roman_artillery_dbl_heavy_crew	64	0	1615	att_lib_heavy_dbl_art_rom	1	16	64	0	1615			70	very_light	-1		false	false	0	25629	true		roman	att_inf_sword_marine	att_art_field_naval	3
att_shp_merc_nor_artillery_lib_light		0	light_merc	4	true	att_merc_mar_ger_germanic_artillery_crew	56	0	2500	att_lib_light_art_nor	1	14	56	0	2500			85	very_light	-1		false	false	0	5606	true		barbarian	att_inf_sword_marine	att_art_field_naval	3
att_shp_merc_nor_light_marauders_lon_light		0	light_merc	4	true	att_mar_ger_germanic_marauders	68	0	1050	att_lon_light_mel_nor	1	14	68	0	1050			65	light	-1		false	false	0	5607	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	2
rex_shp_eas_boatmen_dro_light		0	medium	4	true	att_mar_est_eastern_boatmen	84	0	1050	att_dro_light_mel_eas	1	17	84	0	1050			60	medium	-1		false	false	0	25568	true		eastern	att_inf_sword_marine	att_inf_sword_naval	2
