unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
cha_byz_dromon_skutatoi		0	heavy	1	true	cha_byz_skutatoi_marines	128	0	600	cha_dromon	1	40	160	0	600			180	heavy	-1		false	false	0	11204	true		roman_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_byz_duxs_guard		0	heavy	1	false	cha_byz_duxs_guard	80	0	1100	cha_transport	1	40	160	0	1200			100	very_heavy	-1		false	false	0	11207	true		roman_christian	att_cav_melee_land	att_special_transportship_naval	0
cha_byz_iuvenes		0	light	1	false	cha_byz_iuvenes	160	0	350	cha_transport	1	40	160	0	350			105	light	-1		false	false	0	11217	true		roman_christian	att_inf_sword_land	att_special_transportship_naval	0
cha_byz_large_onager		0	light	1	false	cha_byz_large_onager	40	0	800	cha_transport	1	40	160	0	800			240	very_light	-1		false	false	0	11218	true		roman_christian	att_art_field_land	att_special_transportship_naval	0
cha_byz_levy_spear		0	medium	1	false	cha_byz_levy_spear	160	0	150	cha_transport	1	40	160	0	150			45	medium	-1		false	false	0	11222	true		roman_christian	att_inf_spear_land	att_special_transportship_naval	0
cha_byz_light_cav		0	light	1	false	cha_byz_light_cav	80	0	450	cha_transport	1	40	160	0	450			135	light	-1		false	false	0	11228	true		roman_christian	att_cav_melee_land	att_special_transportship_naval	0
cha_byz_onager		0	light	1	false	cha_byz_onager	40	0	600	cha_transport	1	40	160	0	600			180	very_light	-1		false	false	0	11234	true		roman_christian	att_art_field_land	att_special_transportship_naval	0
cha_byz_onager_bastion		0	light	1	false	cha_byz_onager_bastion	4	0	160	cha_transport	1	0	0	0	160			0	light	-1		false	false	0	14141	true		roman	att_art_field_land	att_special_transportship_naval	0
cha_byz_scout_cavalry		0	light	1	false	cha_byz_scout_cavalry	80	0	350	cha_transport	1	40	160	0	350			105	very_light	-1		false	false	0	11235	true		roman_christian	att_cav_javelin_land	att_special_transportship_naval	0
cha_byz_skirm		0	light	1	false	cha_byz_skirm	160	0	130	cha_transport	1	40	160	0	130			39	very_light	-1		false	false	0	11238	true		roman_christian	att_inf_javelin_land	att_special_transportship_naval	0
cha_byz_skutatoi		0	heavy	1	false	cha_byz_skutatoi	160	0	700	cha_transport	1	40	160	0	700			210	heavy	-1		false	false	0	11248	true		roman_christian	att_inf_sword_land	att_special_transportship_naval	0
cha_byz_skutatoi_axemen		0	heavy	1	false	cha_byz_skutatoi_axemen	160	0	750	cha_transport	1	40	160	0	750			225	heavy	-1		false	false	0	11251	true		roman_christian	att_inf_axe_land	att_special_transportship_naval	0
cha_byz_skutatoi_spear		0	heavy	1	false	cha_byz_skutatoi_spear	160	0	600	cha_transport	1	40	160	0	600			180	heavy	-1		false	false	0	11261	true		roman_christian	att_inf_spear_land	att_special_transportship_naval	0
cha_byz_tagmata_cavalry		0	heavy	1	false	cha_byz_tagmata_cavalry	80	0	950	cha_transport	1	40	160	0	950			285	heavy	-1		false	false	0	11271	true		roman_christian	att_cav_melee_land	att_special_transportship_naval	0
cha_cel_armoured_spear		0	heavy	1	false	cha_cel_armoured_spear	160	0	600	cha_longship_transport	1	40	160	0	600			180	heavy	-1		false	false	0	11275	true		barbarian_christian	att_inf_spear_land	att_special_transportship_naval	0
cha_cel_axemen		0	medium	1	false	cha_cel_axemen	160	0	400	cha_longship_transport	1	40	160	0	400			120	medium	-1		false	false	0	11281	true		barbarian_christian	att_inf_axe_land	att_special_transportship_naval	0
cha_cel_currach_teulu_marines		0	heavy	1	true	cha_cel_teulu_marines	128	0	1000	cha_currach	1	40	160	0	1000			100	very_heavy	-1		false	false	0	12459	true		barbarian_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_cel_dragonship_teulu_marines		0	heavy	1	true	cha_cel_teulu_marines	128	0	1000	cha_coracle	1	40	160	0	1000			100	very_heavy	-1		false	false	0	11282	true		barbarian_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_cel_fianna		0	heavy	1	false	cha_cel_fianna	160	0	700	cha_longship_transport	1	40	160	0	700			210	heavy	-1		false	false	0	11288	true		barbarian_christian	att_inf_sword_land	att_special_transportship_naval	0
cha_cel_gazelhounds		0	medium	1	false	cha_cel_gazelhounds	40	0	500	cha_longship_transport	1	40	160	0	500			150	medium	-1		false	false	0	11298	true		barbarian_christian	att_special_wardog_land	att_special_transportship_naval	0
cha_cel_horsemen		0	medium	1	false	cha_cel_horsemen	80	0	400	cha_longship_transport	1	40	160	0	400			120	medium	-1		false	false	0	11308	true		barbarian_christian	att_cav_melee_land	att_special_transportship_naval	0
cha_cel_javelinmen		0	light	1	false	cha_cel_javelinmen	160	0	150	cha_longship_transport	1	40	160	0	150			45	very_light	-1		false	false	0	11314	true		barbarian_christian	att_inf_javelin_land	att_special_transportship_naval	0
cha_cel_kerns		0	light	1	false	cha_cel_kerns	160	0	250	cha_longship_transport	1	40	160	0	250			75	very_light	-1		false	false	0	11316	true		barbarian_christian	att_inf_javelin_land	att_special_transportship_naval	0
cha_cel_kings_fianna		0	heavy	1	false	cha_cel_kings_fianna	80	0	1100	cha_longship_transport	1	40	160	0	1200			100	very_heavy	-1		false	false	0	11318	true		barbarian_christian	att_cav_melee_land	att_special_transportship_naval	0
cha_cel_kings_warband		0	heavy	1	false	cha_cel_kings_warband	160	0	1000	cha_longship_transport	1	40	160	0	1000			300	very_heavy	-1		false	false	0	11327	true		barbarian_christian	att_inf_sword_land	att_special_transportship_naval	0
cha_cel_levy_archers		0	light	1	false	cha_cel_levy_archers	160	0	120	cha_longship_transport	1	40	160	0	120			36	very_light	-1		false	false	0	11331	true		barbarian_christian	att_inf_bow_land	att_special_transportship_naval	0
cha_cel_levy_spear		0	medium	1	false	cha_cel_levy_spear	160	0	150	cha_longship_transport	1	40	160	0	150			45	medium	-1		false	false	0	11334	true		barbarian_christian	att_inf_spear_land	att_special_transportship_naval	0
cha_cel_long_fhada__sword_boatmen		0	medium	1	true	cha_cel_sword_boatmen	128	0	650	cha_long_fhada	1	40	160	0	650			195	medium	-1		false	false	0	12482	true		barbarian_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_cel_long_fhada_archer_boatmen		0	light	1	true	cha_cel_archer_boatmen	88	0	300	cha_long_fhada_mis	1	40	160	0	300			90	very_light	-1		false	false	0	12468	true		barbarian_christian	att_inf_bow_marine	att_inf_bow_naval	0
cha_cel_long_fhada_javelin_boatmen		0	light	1	true	cha_cel_javelin_boatmen	88	0	300	cha_long_fhada	1	40	160	0	300			90	very_light	-1		false	false	0	12477	true		barbarian_christian	att_inf_javelin_marine	att_inf_javelin_naval	0
cha_cel_long_fhada_spear_boatmen		0	medium	1	true	cha_cel_spear_boatmen	128	0	500	cha_long_fhada	1	40	160	0	500			150	medium	-1		false	false	0	12479	true		barbarian_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_cel_longship_archer_boatmen		0	light	1	true	cha_cel_archer_boatmen	88	0	300	cha_longboat_mis	1	40	160	0	300			90	very_light	-1		false	false	0	11339	true		barbarian_christian	att_inf_bow_marine	att_inf_bow_naval	0
cha_cel_longship_javelin_boatmen		0	light	1	true	cha_cel_javelin_boatmen	88	0	300	cha_longboat_mis	1	40	160	0	300			90	very_light	-1		false	false	0	11342	true		barbarian_christian	att_inf_javelin_marine	att_inf_javelin_naval	0
cha_cel_longship_spear_boatmen		0	medium	1	true	cha_cel_spear_boatmen	128	0	500	cha_longboat	1	40	160	0	500			150	medium	-1		false	false	0	11350	true		barbarian_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_cel_longship_sword_boatmen		0	medium	1	true	cha_cel_sword_boatmen	128	0	650	cha_longboat	1	40	160	0	650			195	medium	-1		false	false	0	11359	true		barbarian_christian	att_inf_sword_marine	att_inf_sword_naval	0
cha_cel_onager		0	light	1	false	cha_cel_onager	40	0	600	cha_longship_transport	1	40	160	0	600			180	very_light	-1		false	false	0	11365	true		barbarian_christian	att_art_field_land	att_special_transportship_naval	0
cha_cel_onager_bastion		0	light	1	false	cha_cel_onager_bastion	4	0	160	cha_longship_transport	1	0	0	0	160			0	light	-1		false	false	0	14151	true		barbarian	att_art_field_land	att_special_transportship_naval	0
cha_cel_pictish_archers		0	light	1	false	cha_cel_pictish_archers	160	0	200	cha_longship_transport	1	40	160	0	200			60	very_light	-1		false	false	0	11373	true		barbarian_christian	att_inf_bow_land	att_special_transportship_naval	0
