unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
att_des_desert_tribesmen		0	medium	2	false	att_des_desert_tribesmen	200	0	275	att_cor_heavy_rom	1	40	160	0	200			30	medium	-1		false	false	0	6980	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_desert_warlord		0	heavy	2	false	att_des_desert_warlord	150	0	725	att_cor_light_rom	1	20	80	0	825			115	heavy	-1		false	false	0	8787	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_elite_nubian_archers		0	light	2	false	att_des_elite_nubian_archers	200	0	425	att_cor_heavy_rom	1	40	160	0	425			55	very_light	-1		false	false	0	8712	true		eastern	att_inf_bow_land	att_special_transportship_naval	0
att_des_es_abunas_guard		0	heavy	2	false	att_des_es_abunas_guard	200	0	775	att_cor_light_rom	1	20	80	0	800			100	heavy	-1		false	false	0	11102	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_adana_marksmen		0	light	2	false	att_des_es_adana_marksmen	160	0	575	att_cor_light_rom	1	10	40	0	575			70	very_light	-1		false	false	0	11111	true		eastern	att_special_wardog_land	att_special_transportship_naval	0
att_des_es_adana_trackers		0	light	2	false	att_des_es_adana_trackers	160	0	325	att_cor_light_rom	1	10	40	0	325			40	very_light	-1		false	false	0	11121	true		eastern	att_special_wardog_land	att_special_transportship_naval	0
att_des_es_afar_camel_riders		0	light	2	false	att_des_es_afar_camel_riders	200	0	500	att_cor_light_rom	1	20	80	0	525			65	very_light	-1		false	false	0	11127	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_afar_raidmasters		0	light	2	false	att_des_es_afar_raidmasters	200	0	475	att_cor_heavy_rom	1	40	160	0	475			55	light	-1		false	false	0	11133	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_afar_swordsmen		0	light	2	false	att_des_es_afar_swordsmen	200	0	375	att_cor_heavy_rom	1	40	160	0	375			45	very_light	-1		false	false	0	11137	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_al_dawser		0	heavy	2	false	att_des_es_al_dawser	200	0	750	att_cor_light_rom	1	20	80	0	750			90	heavy	-1		false	false	0	11142	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_al_rahrain		0	medium	2	false	att_des_es_al_rahrain	200	0	475	att_cor_heavy_rom	1	40	160	0	475			95	medium	-1		false	false	0	11151	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_al_shahba		0	heavy	2	false	att_des_es_al_shahba	200	0	850	att_cor_light_rom	1	20	80	0	850			105	very_heavy	-1		false	false	0	11161	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_almaqahs_lancers		0	heavy	2	false	att_des_es_almaqahs_lancers	200	0	925	att_cor_light_rom	1	20	80	0	925			115	very_heavy	-1		false	false	0	11165	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_armoured_himyarite_shotelai		0	heavy	2	false	att_des_es_armoured_himyarite_shotelai	200	0	825	att_cor_light_rom	1	20	80	0	850			105	heavy	-1		false	false	0	11173	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_ashum		0	light	2	false	att_des_es_ashum	200	0	240	att_cor_heavy_rom	1	40	160	0	240			30	very_light	-1		false	false	0	11183	true		eastern	att_inf_bow_land	att_special_transportship_naval	0
att_des_es_athars_chosen		0	light	2	false	att_des_es_athars_chosen	200	0	375	att_cor_light_rom	1	20	80	0	375			45	very_light	-1		false	false	0	11189	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_badyia_skirmishers		0	light	2	false	att_des_es_badyia_skirmishers	200	0	675	att_cor_heavy_rom	1	40	160	0	675			55	very_light	-1		false	false	0	11195	true		eastern	att_inf_javelin_land	att_special_transportship_naval	0
att_des_es_baltha_defenders		0	heavy	2	false	att_des_es_baltha_defenders	200	0	625	att_cor_heavy_rom	1	40	160	0	625			75	heavy	-1		false	false	0	11197	true		eastern	att_inf_axe_land	att_special_transportship_naval	0
att_des_es_baltha_warriors		0	heavy	2	false	att_des_es_baltha_warriors	200	0	475	att_cor_heavy_rom	1	40	160	0	475			55	heavy	-1		false	false	0	11206	true		eastern	att_inf_axe_land	att_special_transportship_naval	0
att_des_es_behers_chosen		0	heavy	2	false	att_des_es_behers_chosen	200	0	700	att_cor_heavy_rom	1	40	160	0	700			85	heavy	-1		false	false	0	11216	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_bet_giorgis_cavalry		0	medium	2	false	att_des_es_bet_giorgis_cavalry	200	0	775	att_cor_light_rom	1	20	80	0	800			100	medium	-1		false	false	0	11226	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_desert_pikes		0	light	2	false	att_des_es_desert_pikes	200	0	300	att_cor_heavy_rom	1	40	160	0	300			35	very_light	-1		false	false	0	11230	true		eastern	att_inf_pike_land	att_special_transportship_naval	0
att_des_es_dune_lancers		0	light	2	false	att_des_es_dune_lancers	200	0	675	att_cor_light_rom	1	20	80	0	675			85	very_light	-1		false	false	0	11234	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_elite_tor_warriors		0	heavy	2	false	att_des_es_elite_tor_warriors	200	0	525	att_cor_heavy_rom	1	40	160	0	525			65	heavy	-1		false	false	0	11235	true		eastern	att_inf_spear_land	att_special_transportship_naval	0
att_des_es_himyarite_shotelai		0	light	2	false	att_des_es_himyarite_shotelai	200	0	550	att_cor_light_rom	1	20	80	0	575			70	very_light	-1		false	false	0	11240	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_jamal_al_baltha		0	heavy	2	false	att_des_es_jamal_al_baltha	200	0	675	att_cor_light_rom	1	20	80	0	700			85	heavy	-1		false	false	0	11242	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_jamal_al_rumha		0	heavy	2	false	att_des_es_jamal_al_rumha	200	0	650	att_cor_light_rom	1	20	80	0	675			80	heavy	-1		false	false	0	11246	true		eastern	att_cav_javelin_land	att_special_transportship_naval	0
att_des_es_khahyahlim		0	heavy	2	false	att_des_es_khahyahlim	200	0	600	att_cor_heavy_rom	1	40	160	0	600			75	very_heavy	-1		false	false	0	11255	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_kings_radif		0	heavy	2	false	att_des_es_kings_radif	150	0	800	att_cor_light_rom	1	20	80	0	800			100	very_heavy	-1		false	false	0	11263	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_es_marz_archers		0	light	2	false	att_des_es_marz_archers	200	0	300	att_cor_heavy_rom	1	40	160	0	300			35	very_light	-1		false	false	0	11273	true		eastern	att_inf_bow_land	att_special_transportship_naval	0
att_des_es_masqal_spearmen		0	medium	2	false	att_des_es_masqal_spearmen	200	0	700	att_cor_heavy_rom	1	40	160	0	775			95	medium	-1		false	false	0	11306	true		eastern	att_inf_spear_land	att_special_transportship_naval	0
att_des_es_mavias_bodyguards		0	heavy	2	false	att_des_es_mavias_bodyguards	150	0	775	att_cor_light_rom	1	20	80	0	775			95	very_heavy	-1		false	false	0	11278	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_mavias_chargers		0	light	2	false	att_des_es_mavias_chargers	200	0	575	att_cor_light_rom	1	20	80	0	575			70	very_light	-1		false	false	0	11281	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_mavias_chosen		0	light	2	false	att_des_es_mavias_chosen	200	0	725	att_cor_light_rom	1	20	80	0	725			80	very_light	-1		false	false	0	11289	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_mavias_lancers		0	light	2	false	att_des_es_mavias_lancers	200	0	450	att_cor_light_rom	1	20	80	0	450			55	very_light	-1		false	false	0	11299	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_mounted_marz_archers		0	light	2	false	att_des_es_mounted_marz_archers	200	0	425	att_cor_light_rom	1	20	80	0	425			50	very_light	-1		false	false	0	11305	true		eastern	att_cav_bow_land	att_special_transportship_naval	0
att_des_es_noble_al_rahrain		0	heavy	2	false	att_des_es_noble_al_rahrain	200	0	650	att_cor_heavy_rom	1	40	160	0	650			125	very_heavy	-1		false	false	0	11315	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_ras_guard		0	heavy	2	false	att_des_es_ras_guard	150	0	650	att_cor_heavy_rom	1	40	160	0	650			80	very_heavy	-1		false	false	0	11317	true		eastern	att_inf_spear_land	att_special_transportship_naval	0
att_des_es_rumha_skirmishers		0	heavy	2	false	att_des_es_rumha_skirmishers	200	0	550	att_cor_heavy_rom	1	40	160	0	550			65	heavy	-1		false	false	0	11329	true		eastern	att_inf_javelin_land	att_special_transportship_naval	0
att_des_es_rumha_warriors		0	heavy	2	false	att_des_es_rumha_warriors	200	0	800	att_cor_heavy_rom	1	40	160	0	800			95	heavy	-1		false	false	0	11331	true		eastern	att_inf_javelin_land	att_special_transportship_naval	0
att_des_es_sahnegohrim		0	medium	2	false	att_des_es_sahnegohrim	200	0	600	att_cor_heavy_rom	1	40	160	0	600			75	medium	-1		false	false	0	11337	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_sanai		0	heavy	2	false	att_des_es_sanai	200	0	650	att_cor_heavy_rom	1	40	160	0	650			80	heavy	-1		false	false	0	11347	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_sandstorm_lancers		0	light	2	false	att_des_es_sandstorm_lancers	200	0	775	att_cor_light_rom	1	20	80	0	775			95	very_light	-1		false	false	0	11357	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_sons_of_the_invincible_mahrem		0	light	2	false	att_des_es_sons_of_the_invincible_mahrem	200	0	650	att_cor_heavy_rom	1	40	160	0	700			85	light	-1		false	false	0	11365	true		eastern	att_inf_spear_land	att_special_transportship_naval	0
att_des_es_spice_guard		0	medium	2	false	att_des_es_spice_guard	200	0	900	att_cor_heavy_rom	1	40	160	0	900			100	medium	-1		false	false	0	11373	true		eastern	att_inf_axe_land	att_special_transportship_naval	0
att_des_es_spice_warriors		0	light	2	false	att_des_es_spice_warriors	200	0	500	att_cor_heavy_rom	1	40	160	0	500			60	light	-1		false	false	0	11381	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_tanukhid_ambushers		0	light	2	false	att_des_es_tanukhid_ambushers	200	0	575	att_cor_heavy_rom	1	40	160	0	575			70	very_light	-1		false	false	0	11393	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_tanukhid_pikes		0	heavy	2	false	att_des_es_tanukhid_pikes	200	0	450	att_cor_heavy_rom	1	40	160	0	450			55	heavy	-1		false	false	0	11397	true		eastern	att_inf_pike_land	att_special_transportship_naval	0
att_des_es_tor_warriors		0	medium	2	false	att_des_es_tor_warriors	200	0	350	att_cor_heavy_rom	1	40	160	0	350			40	medium	-1		false	false	0	11383	true		eastern	att_inf_spear_land	att_special_transportship_naval	0
att_des_es_wadai		0	heavy	2	false	att_des_es_wadai	200	0	750	att_cor_light_rom	1	20	80	0	750			95	heavy	-1		false	false	0	11400	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_es_zafar_sentinels		0	heavy	2	false	att_des_es_zafar_sentinels	150	0	650	att_cor_heavy_rom	1	40	160	0	650			80	very_heavy	-1		false	false	0	11410	true		eastern	att_inf_axe_land	att_special_transportship_naval	0
att_des_es_zealot_sicarius		0	light	2	false	att_des_es_zealot_sicarius	200	0	625	att_cor_heavy_rom	1	40	160	0	625			75	very_light	-1		false	false	0	11413	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_es_zodiac_archers		0	light	2	false	att_des_es_zodiac_archers	200	0	675	att_cor_light_rom	1	20	80	0	675			80	light	-1		false	false	0	11418	true		eastern	att_cav_bow_land	att_special_transportship_naval	0
att_des_garamantian_hunters		0	light	2	false	att_des_garamantian_hunters	200	0	400	att_cor_heavy_rom	1	40	160	0	400			40	very_light	-1		false	false	0	14190	true		eastern	att_inf_bow_land	att_special_transportship_naval	0
att_des_garamantian_lancers		0	light	2	false	att_des_garamantian_lancers	200	0	450	att_cor_light_rom	1	20	80	0	450			55	light	-1		false	false	0	8751	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_kushite_mounted_shotelai		0	medium	2	false	att_des_kushite_mounted_shotelai	200	0	775	att_cor_light_rom	1	20	80	0	775			115	medium	-1		false	false	0	8743	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
att_des_kushite_shotelai		0	medium	2	false	att_des_kushite_shotelai	200	0	650	att_cor_heavy_rom	1	40	160	0	650			95	medium	-1		false	false	0	8671	true		eastern	att_inf_sword_land	att_special_transportship_naval	0
att_des_lancers_of_the_oasis		0	light	2	false	att_des_lancers_of_the_oasis	200	0	675	att_cor_light_rom	1	20	80	0	675			80	light	-1		false	false	0	14200	true		eastern	att_cav_shock_land	att_special_transportship_naval	0
att_des_noble_numidian_cavalry		0	medium	2	false	att_des_noble_numidian_cavalry	200	0	775	att_cor_light_rom	1	20	80	0	950			150	medium	-1		false	false	0	8695	true		eastern	att_cav_javelin_land	att_special_transportship_naval	0
att_des_shawia_guard		0	heavy	2	false	att_des_shawia_guard	200	0	675	att_cor_heavy_rom	1	40	160	0	675			100	very_heavy	-1		false	false	0	8660	true		eastern	att_inf_spear_land	att_special_transportship_naval	0
att_des_tuareg_camel_spearmen		0	light	2	false	att_des_tuareg_camel_spearmen	200	0	675	att_cor_light_rom	1	20	80	0	675			90	light	-1		false	false	0	8741	true		eastern	att_cav_melee_land	att_special_transportship_naval	0
