unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
rex_des_axum_maher_warriors		15	medium	2	false	rex_des_axum_maher_warriors	300	0	560	att_cor_heavy_rom	1	40	160	0	560			65	light	-1		false	false	0	15723	true		eastern	rex_sword_spear	att_special_transportship_naval	3
rex_des_axum_bet_giorgis_cavalry		12	light	2	false	rex_des_axum_bet_giorgis_cavalry	200	0	580	att_cor_heavy_rom	1	40	60	0	580			65	light	-1		false	false	0	15724	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_des_axum_ras		7	medium	2	false	rex_des_axum_ras	200	0	1100	att_cor_heavy_rom	1	40	160	0	1100			85	medium	-1		false	false	0	15725	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_des_desert_levy		0	light	1	false	rex_des_desert_levy	300	0	155	att_cor_heavy_rom	1	40	160	0	155			25	very_light	-1		false	false	0	15726	true		eastern	att_inf_javelin_land	att_special_transportship_naval	1
rex_des_desert_bowmen		0	light	2	false	rex_des_desert_bowmen	200	0	160	att_cor_heavy_rom	1	40	160	0	160			20	very_light	-1		false	false	0	15727	true		eastern	att_inf_bow_land	att_special_transportship_naval	2
rex_des_desert_fast_javelins		0	light	2	false	rex_des_desert_fast_javelins	300	0	190	att_cor_heavy_rom	1	40	160	0	190			25	very_light	-1		false	false	0	15728	true		eastern	att_inf_javelin_land	att_special_transportship_naval	2
rex_des_desert_riders		0	light	2	false	rex_des_desert_riders	200	0	220	att_cor_heavy_rom	1	20	80	0	220			30	light	-1		false	false	0	15729	true		eastern	att_cav_javelin_land	att_special_transportship_naval	2
rex_des_desert_imazighen		0	light	2	false	rex_des_desert_imazighen	200	0	275	att_cor_heavy_rom	1	40	60	0	275			35	light	-1		false	false	0	15730	true		eastern	att_cav_javelin_land	att_special_transportship_naval	2
rex_des_desert_fast_warriors		0	light	2	false	rex_des_desert_fast_warriors	300	0	290	att_cor_heavy_rom	1	40	160	0	290			40	very_light	-1		false	false	0	15731	true		eastern	att_inf_spear_land	att_special_transportship_naval	3
rex_des_desert_warrior_cavalry		21	light	2	false	rex_des_desert_warrior_cavalry	200	0	320	att_cor_heavy_rom	1	40	60	0	320			40	light	-1		false	false	0	15732	true		eastern	att_cav_javelin_land	att_special_transportship_naval	3
rex_des_desert_shield_bearers		21	light	2	false	rex_des_desert_shield_bearers	200	0	365	att_cor_heavy_rom	1	40	60	0	365			45	light	-1		false	false	0	15733	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_des_desert_garama_sentinels		21	medium	2	false	rex_des_desert_garama_sentinels	300	0	325	att_cor_heavy_rom	1	40	160	0	325			45	light	-1		false	false	0	15734	true		eastern	att_inf_spear_land	att_special_transportship_naval	3
rex_des_desert_guard		5	medium	2	false	rex_des_desert_guard	200	0	950	att_cor_heavy_rom	1	40	160	0	950			80	medium	-1		false	false	0	15735	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_badyia_skirmishers		0	light	1	false	rex_arab_badyia_skirmishers	200	0	135	att_cor_heavy_rom	1	40	160	0	135			20	very_light	-1		false	false	0	15736	true		eastern	att_inf_javelin_land	att_special_transportship_naval	1
rex_arab_badyia_camel		0	light	1	false	rex_arab_badyia_camel	200	0	200	att_cor_heavy_rom	1	20	80	0	200			30	light	-1		false	false	0	15737	true		eastern	att_cav_javelin_land	att_special_transportship_naval	1
rex_arab_badyia_ambushers		0	light	2	false	rex_arab_badyia_ambushers	300	0	225	att_cor_heavy_rom	1	40	160	0	225			40	very_light	-1		false	false	0	15738	true		eastern	att_inf_sword_land	att_special_transportship_naval	2
rex_arab_badyia_horsemen		0	light	2	false	rex_arab_badyia_horsemen	200	0	260	att_cor_heavy_rom	1	40	60	0	260			40	light	-1		false	false	0	15739	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_rumha_baltha		0	light	2	false	rex_arab_rumha_baltha	300	0	215	att_cor_heavy_rom	1	40	160	0	215			35	very_light	-1		false	false	0	15740	true		eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_arab_sahnegohrim		0	light	2	false	rex_arab_sahnegohrim	300	0	260	att_cor_heavy_rom	1	40	160	0	260			40	light	-1		false	false	0	15741	true		eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_arab_zafar_sentinels		21	medium	2	false	rex_arab_zafar_sentinels	300	0	325	att_cor_heavy_rom	1	40	160	0	325			45	medium	-1		false	false	0	15742	true		eastern	att_inf_spear_land	att_special_transportship_naval	3
rex_arab_himyarite_shotelai		0	medium	2	false	rex_arab_himyarite_shotelai	300	0	350	att_cor_heavy_rom	1	40	160	0	350			50	medium	-1		false	false	0	15743	true		eastern	att_inf_sword_land	att_special_transportship_naval	3
rex_arab_himyar_cavalry		9	medium	2	false	rex_arab_himyar_cavalry	200	0	415	att_cor_heavy_rom	1	40	160	0	415			50	medium	-1		false	false	0	15744	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_athars_chosen		15	medium	2	false	rex_arab_athars_chosen	300	0	450	att_cor_heavy_rom	1	40	160	0	450			60	medium	-1		false	false	0	15745	true		eastern	att_inf_spear_land	att_special_transportship_naval	3
rex_arab_radif		5	medium	2	false	rex_arab_radif	200	0	950	att_cor_heavy_rom	1	40	160	0	950			85	medium	-1		false	false	0	15746	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_militia		0	light	1	false	rex_arab_militia	300	0	160	att_cor_heavy_rom	1	40	160	0	160			25	very_light	-1		false	false	0	15747	true		eastern	rex_spear_sling	att_special_transportship_naval	1
rex_arab_romanish_rumha		0	light	2	false	rex_arab_romanish_rumha	300	0	315	att_cor_heavy_rom	1	40	160	0	315			35	very_light	-1		false	false	0	15748	true		eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_arab_arabic_dromedaries		0	light	2	false	rex_arab_arabic_dromedaries	200	0	335	att_cor_heavy_rom	1	20	80	0	335			40	light	-1		false	false	0	15749	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_arab_arabic_cavalry		0	light	2	false	rex_arab_arabic_cavalry	200	0	410	att_cor_heavy_rom	1	20	80	0	410			45	light	-1		false	false	0	15750	true		eastern	att_cav_shock_land	att_special_transportship_naval	2
rex_arab_sandstorm_lancers		15	light	2	false	rex_arab_sandstorm_lancers	200	0	510	att_cor_heavy_rom	1	20	80	0	510			55	light	-1		false	false	0	15751	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_arab_mavias_chosen		9	medium	2	false	rex_arab_mavias_chosen	200	0	560	att_cor_heavy_rom	1	40	160	0	560			65	medium	-1		false	false	0	15752	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_mavias_radif		4	medium	2	false	rex_arab_mavias_radif	200	0	1100	att_cor_heavy_rom	1	40	160	0	1100			85	medium	-1		false	false	0	15753	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_levy		0	light	1	false	rex_arab_levy	300	0	150	att_cor_heavy_rom	1	40	160	0	150			25	very_light	-1		false	false	0	15754	true		eastern	rex_spear_sling	att_special_transportship_naval	1
rex_arab_bowmen_watlai		0	light	1	false	rex_arab_bowmen_watlai	200	0	150	att_cor_heavy_rom	1	40	160	0	150			20	very_light	-1		false	false	0	15755	true		eastern	att_inf_bow_land	att_special_transportship_naval	2
rex_arab_skirmishers_watlai		0	light	2	false	rex_arab_skirmishers_watlai	200	0	190	att_cor_heavy_rom	1	40	160	0	190			25	very_light	-1		false	false	0	15756	true		eastern	att_inf_javelin_land	att_special_transportship_naval	2
rex_arab_rumha_watlai		0	light	2	false	rex_arab_rumha_watlai	300	0	245	att_cor_heavy_rom	1	40	160	0	245			35	very_light	-1		false	false	0	15757	true		eastern	rex_spear_sling	att_special_transportship_naval	2
rex_arab_rahain		7	medium	2	false	rex_arab_rahain	300	0	325	att_cor_heavy_rom	1	40	160	0	325			45	medium	-1		false	false	0	15760	true		eastern	rex_spear_sling	att_special_transportship_naval	3
rex_arab_lancers		15	medium	2	false	rex_arab_lancers	200	0	420	att_cor_heavy_rom	1	20	80	0	420			50	medium	-1		false	false	0	15761	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_arab_sanai		7	medium	2	false	rex_arab_sanai	300	0	540	att_cor_heavy_rom	1	40	160	0	540			65	medium	-1		false	false	0	15762	true		eastern	att_inf_sword_land	att_special_transportship_naval	3
rex_arab_mallia		6	medium	1	false	rex_arab_mallia	200	0	365	att_cor_heavy_rom	1	40	60	0	365			45	medium	-1		false	false	0	15763	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_arab_shahba		4	medium	1	false	rex_arab_shahba	200	0	470	att_cor_heavy_rom	1	40	60	0	470			50	medium	-1		false	false	0	15764	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_arab_dawsar		3	heavy	1	false	rex_arab_dawsar	200	0	770	att_cor_heavy_rom	1	40	60	0	770			70	very_heavy	-1		false	false	0	15765	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_arab_wadai		3	heavy	1	false	rex_arab_wadai	200	0	1150	att_cor_heavy_rom	1	20	80	0	1150			80	super_heavy	-1		false	false	0	15766	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_des_axum_ras_g		0	medium	2	false	rex_des_axum_ras_g	100	0	1100	att_cor_heavy_rom	1	40	160	0	1100			85	medium	-1		false	false	0	15767	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_des_desert_guard_g		0	medium	2	false	rex_des_desert_guard_g	100	0	950	att_cor_heavy_rom	1	40	160	0	950			80	medium	-1		false	false	0	15768	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_radif_g		0	medium	2	false	rex_arab_radif_g	100	0	950	att_cor_heavy_rom	1	40	160	0	950			85	medium	-1		false	false	0	15769	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_mavias_radif_g		0	medium	2	false	rex_arab_mavias_radif_g	100	0	1100	att_cor_heavy_rom	1	40	160	0	1100			85	medium	-1		false	false	0	15770	true		eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_scouts		5	light	1	false	rex_arab_scouts	100	0	185	att_cor_heavy_rom	1	40	60	0	185			25	light	-1		false	false	0	15771	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_des_axum_kushite_archers1		6	light	2	false	rex_des_axum_kushite_archers	200	0	250	att_cor_heavy_rom	1	40	160	0	250			30	very_light	-1		false	false	0	15772	true		eastern	att_inf_bow_land	att_special_transportship_naval	2
rex_des_axum_elite_kushite_archers1		3	medium	2	false	rex_des_axum_elite_kushite_archers	200	0	390	att_cor_heavy_rom	1	40	160	0	390			50	light	-1		false	false	0	15773	true		eastern	att_inf_bow_land	att_special_transportship_naval	3
rex_arab_badyia_camel0		7	light	1	false	rex_arab_badyia_camel	200	0	200	att_cor_heavy_rom	1	20	80	0	200			30	light	-1		false	false	0	15774	true	Auxilia_local_Gedrosia_Arachosia_Bactria_Aria	eastern	att_cav_javelin_land	att_special_transportship_naval	1
rex_arab_badyia_ambushers0		3	light	2	false	rex_arab_badyia_ambushers	300	0	225	att_cor_heavy_rom	1	40	160	0	225			40	very_light	-1		false	false	0	15775	true	Auxilia_local_Gedrosia_Arachosia_Bactria_Aria	eastern	att_inf_sword_land	att_special_transportship_naval	2
rex_arab_badyia_horsemen0		4	light	2	false	rex_arab_badyia_horsemen	200	0	260	att_cor_heavy_rom	1	40	60	0	260			40	light	-1		false	false	0	15776	true	Auxilia_local_Gedrosia_Arachosia_Bactria_Aria	eastern	att_cav_melee_land	att_special_transportship_naval	3
rex_arab_arabic_dromedaries0		5	light	2	false	rex_arab_arabic_dromedaries	200	0	335	att_cor_heavy_rom	1	20	80	0	335			40	light	-1		false	false	0	15777	true	Auxilia_local_Gedrosia_Arachosia_Bactria_Aria	eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_arab_arabic_cavalry0		3	light	2	false	rex_arab_arabic_cavalry	200	0	410	att_cor_heavy_rom	1	20	80	0	410			45	light	-1		false	false	0	15778	true	Auxilia_local_Gedrosia_Arachosia_Bactria_Aria	eastern	att_cav_shock_land	att_special_transportship_naval	2
rex_des_axum_kushite_archers0		10	light	2	false	rex_des_axum_kushite_archers	200	0	250	att_cor_heavy_rom	1	40	160	0	250			30	very_light	-1		false	false	0	15797	true	AOR_Aethiopia	eastern	att_inf_bow_land	att_special_transportship_naval	2
rex_des_axum_elite_kushite_archers0		5	medium	2	false	rex_des_axum_elite_kushite_archers	200	0	390	att_cor_heavy_rom	1	40	160	0	390			50	light	-1		false	false	0	15798	true	AOR_Aethiopia	eastern	att_inf_bow_land	att_special_transportship_naval	3
att_des_es_rebellion_militia		0	light	1	false	rex_arab_militia	200	0	100	att_cor_heavy_rom	1	40	160	0	100			15	very_light	-1		false	false	0	15747	true		eastern	rex_spear_sling	att_special_transportship_naval	1
rex_des_axum_elephants		2	medium	3	false	rex_des_axum_elephants	40	0	1375	att_cor_light_rom	1	6	24	0	1375			220	medium	-1		false	false	0	15810	true	AOR_Aethiopia	eastern	att_cav_elephant_land	att_special_transportship_naval	2
