unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
rex_east_sas_gyan_avspar		1	heavy	2	false	rex_east_sas_gyan_avspar	200	0	2600	att_cor_heavy_rom	1	20	80	0	2600			110	super_heavy	-1		false	false	0	15329	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_east_huns_sabirs		3	heavy	2	false	rex_east_huns_sabirs	200	0	1200	att_cor_heavy_rom	1	40	60	0	1200			80	heavy	-1		false	false	0	15330	true	Auxilia_Persian	nomad	att_cav_melee_land	att_special_transportship_naval	3
rex_east_armenian_ishkhan_g		0	heavy	2	false	rex_east_armenian_ishkhan_g	100	0	1750	att_cor_heavy_rom	1	20	80	0	1750			105	heavy	-1		false	false	0	15331	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_east_sas_vuzurgan_g		0	heavy	2	false	rex_east_sas_vuzurgan	150	0	2450	att_cor_heavy_rom	1	20	80	0	2450			115	super_heavy	-1		false	false	0	15332	true		eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_east_sas_eran_savaran0		3	medium	2	false	rex_east_sas_eran_savaran	200	0	470	att_cor_heavy_rom	1	40	60	0	470			50	medium	-1		false	false	0	15335	true	Auxilia_Persian	eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_east_sas_clibanarius0		2	heavy	2	false	rex_east_sas_clibanarius	200	0	1150	att_cor_heavy_rom	1	20	80	0	1150			80	super_heavy	-1		false	false	0	15336	true	Auxilia_Persian	eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_east_armenian_ayrudzi0		3	medium	2	false	rex_east_armenian_ayrudzi	200	0	440	att_cor_heavy_rom	1	40	60	0	440			50	medium	-1		false	false	0	15337	true	Auxilia_local_Phazania_Libue_Aithiops	eastern	att_cav_shock_land	att_special_transportship_naval	3
rex_east_armenian_ayrudzi_archers0		4	medium	2	false	rex_east_armenian_ayrudzi_archers	200	0	400	att_cor_heavy_rom	1	20	80	0	400			50	medium	-1		false	false	0	15338	true	Auxilia_local_Phazania_Libue_Aithiops	eastern	att_cav_bow_land	att_special_transportship_naval	3
rex_east_sas_savaran_light_z		3	light	1	false	rex_east_sas_savaran_light	200	0	255	att_cor_heavy_rom	1	40	60	0	255			30	very_light	-1		false	false	0	15354	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_east_arm_light_ayrudzi_z		3	light	1	false	rex_east_arm_light_ayrudzi	200	0	275	att_cor_heavy_rom	1	40	60	0	275			30	very_light	-1		false	false	0	15355	true		eastern	att_cav_melee_land	att_special_transportship_naval	2
rex_east_hillman		4	light	2	false	rex_east_hillman	300	0	340	att_cor_heavy_rom	1	40	160	0	340			50	light	-1		false	false	0	15667	true	AOR_Caucasia	eastern	att_inf_axe_land	att_special_transportship_naval	2
rex_east_sas_paygan_azadan		17	medium	2	false	rex_east_sas_paygan_azadan	300	0	280	att_cor_heavy_rom	1	40	160	0	280			40	medium	-1		false	false	0	15758	true		eastern	rex_spear_sling	att_special_transportship_naval	3
rex_east_arab_spearmen		6	medium	2	false	rex_east_arab_spearmen	300	0	320	att_cor_heavy_rom	1	40	160	0	320			45	medium	-1		false	false	0	15759	true	Auxilia_Persian	eastern	rex_spear_sling	att_special_transportship_naval	3
