unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
att_shp_alan_bow_lon_light		0	light	4	true	att_mar_alan_alani_bow_marauders	56	0	210	att_lon_light_mis_ger	1	14	56	0	1600			55	very_light	-1		false	false	0	55536	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_alan_bowmen_lon_light		0	light	4	true	att_mar_alan_alani_bowman_marauders	96	0	240	att_lon_light_mis_ger	1	24	96	0	1800			60	very_light	-1		false	false	0	55537	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_alan_chosen_archers_dro_heavy		0	light	4	true	att_mar_alan_chosen_alani_naval_archers	156	0	775	att_dro_heavy_mis_sco_ger	1	39	156	0	7750			230	light	-1		false	false	0	55538	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_alan_chosen_boatmen_lib_heavy_ft		0	heavy	4	true	att_mar_alan_chosen_boatmen	140	0	1025	att_lib_heavy_mel_ft_ger	1	35	140	0	9250			300	heavy	-1		false	false	0	55539	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_alan_light_marauders_lon_light		0	medium	4	true	att_mar_alan_alani_light_marauders	56	0	300	att_lon_light_mel_ger	1	14	56	0	2200			75	medium	-1		false	false	0	55540	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_alan_marauders_lon_light		0	medium	4	true	att_mar_alan_alani_marauders	72	0	325	att_lon_light_mel_ger	1	18	72	0	2500			85	medium	-1		false	false	0	55541	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_cel_artillery_dbl_lib_light		0	light	4	true	att_mar_cel_celtic_artillery_dbl_crew	56	0	375	att_lib_light_dbl_art_cel	1	14	56	0	3750			95	very_light	-1		false	false	0	55542	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_cel_artillery_lib_light		0	light	4	true	att_mar_cel_celtic_artillery_crew	56	0	500	att_lib_light_art_cel	1	14	56	0	5000			120	very_light	-1		false	false	0	55543	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_cel_berserker_lon_heavy		0	light	4	true	att_mar_cel_celtic_berserker_marauders	128	0	500	att_lon_heavy_mel_cel	1	32	128	0	5000			125	very_light	-1		false	false	0	55544	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_cel_boatmen_dro_light_fs		0	medium	4	true	att_mar_cel_celtic_light_boatmen	32	0	400	att_dro_light_mel_fs_cel	1	8	32	0	4000			95	medium	-1		false	false	0	55545	true		barbarian	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_cel_boatmen_lib_light_ram		0	medium	4	true	att_mar_cel_celtic_light_boatmen	20	0	230	att_lib_light_ram_cel	1	5	20	0	2300			60	medium	-1		false	false	0	55546	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_cel_boatmen_lib_light_spike		0	medium	4	true	att_mar_cel_celtic_light_boatmen	36	0	300	att_lib_light_spike_ram_cel	1	9	36	0	3000			75	medium	-1		false	false	0	55547	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_cel_celtic_bow_lon_light		0	light	4	true	att_mar_cel_celtic_bow_marauders	84	0	230	att_lon_light_mis_cel	1	21	84	0	2300			55	very_light	-1		false	false	0	55548	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_cel_chosen_celtic_lon_heavy		0	medium	4	true	att_mar_cel_chosen_celtic_marauders	132	0	675	att_lon_heavy_mel_cel	1	33	132	0	6750			175	medium	-1		false	false	0	55549	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_cel_ebdani_heavy_marauders		0	heavy	4	true	att_mar_cel_ebdani_heavy_marauders	72	0	350	att_lon_light_mel_cel	1	18	72	0	3500			90	heavy	-1		false	false	0	55550	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_cel_elite_highland_bowman_marauders		0	light	4	true	att_mar_cel_elite_highland_bowman_marauders	84	0	325	att_lon_light_mis_cel	1	21	84	0	3250			85	light	-1		false	false	0	55551	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_cel_elite_norse_lon_heavy		0	medium	4	true	att_mar_cel_elite_celtic_marauders	132	0	550	att_lon_heavy_mel_cel	1	33	132	0	5500			140	medium	-1		false	false	0	55552	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_cel_heavy_marauders_lon_light		0	heavy	4	true	att_mar_cel_celtic_heavy_marauders	72	0	325	att_lon_light_mel_cel	1	18	72	0	3250			80	heavy	-1		false	false	0	55553	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_cel_highland_archer_marauders		0	light	4	true	att_mar_cel_highland_archer_marauders	84	0	230	att_lon_light_mis_cel	1	21	84	0	2300			55	light	-1		false	false	0	55554	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_cel_light_marauders_lon_light		0	light	4	true	att_mar_cel_celtic_light_marauders	56	0	230	att_lon_light_mel_cel	1	14	56	0	2300			60	light	-1		false	false	0	55555	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_cel_marauders_lon_heavy		0	medium	4	true	att_mar_cel_celtic_marauders	128	0	450	att_lon_heavy_mel_cel	1	32	128	0	4500			115	medium	-1		false	false	0	55556	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_cel_pictish_berserker_marauders		0	light	4	true	att_mar_cel_pictish_berserker_marauders	132	0	575	att_lon_heavy_mel_cel	1	33	132	0	5750			145	light	-1		false	false	0	55557	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_cel_transport_heavy		0	light	4	true	att_cel_celtic_band	124	0	180	att_lon_heavy_tra_cel	1	31	124	0	700			200	light	-1		false	false	0	55558	true		barbarian	att_inf_sword_marine	att_special_transportship_naval	0
att_shp_cel_transport_light		0	light	4	true	att_cel_celtic_band	64	0	90	att_lon_light_tra_cel	1	16	64	0	400			200	light	-1		false	false	0	55559	true		barbarian	att_inf_sword_marine	att_special_transportship_naval	0
att_shp_des_assault_corsairs_dro_light_fs		0	heavy	4	true	att_mar_des_desert_assault_corsairs	32	0	400	att_dro_light_mel_fs_eas	1	8	32	0	4000			100	heavy	-1		false	false	0	55560	true		eastern	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_des_assault_corsairs_lib_light_ram		0	heavy	4	true	att_mar_des_desert_assault_corsairs	20	0	230	att_lib_light_ram_eas	1	5	20	0	2300			60	heavy	-1		false	false	0	55561	true		eastern	att_inf_sword_marine	att_special_ram_naval	0
att_shp_des_assault_corsairs_lib_light_spike		0	heavy	4	true	att_mar_des_desert_assault_corsairs	36	0	300	att_lib_light_spike_ram_eas	1	9	36	0	3000			75	heavy	-1		false	false	0	55562	true		eastern	att_inf_sword_marine	att_special_ram_naval	0
att_shp_des_corsairs_dro_light		0	medium	4	true	att_mar_des_desert_corsairs	72	0	325	att_dro_light_mel_eas	1	18	72	0	2500			85	medium	-1		false	false	0	55563	true		eastern	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_des_heavy_corsairs_lib_light		0	heavy	4	true	att_mar_des_desert_heavy_corsairs	72	0	350	att_lib_light_mel_eas	1	18	72	0	2750			90	heavy	-1		false	false	0	55564	true		eastern	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_des_naval_bowmen_dro_light		0	light	4	true	att_mar_des_desert_corsair_bowmen	88	0	230	att_dro_light_mis_eas	1	22	88	0	1700			60	very_light	-1		false	false	0	55565	true		eastern	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_eas_artillery_dbl_dro_heavy		0	light	4	true	att_mar_est_eastern_artillery_dbl_crew	64	0	500	att_dro_heavy_dbl_art_eas	1	16	64	0	5000			125	very_light	-1		false	false	0	55566	true		eastern	att_inf_sword_marine	att_art_field_naval	0
att_shp_eas_artillery_dro_heavy		0	light	4	true	att_mar_est_eastern_artillery_crew	64	0	500	att_dro_heavy_art_eas	1	16	64	0	5000			125	very_light	-1		false	false	0	55567	true		eastern	att_inf_sword_marine	att_art_field_naval	0
att_shp_eas_artillery_lib_light		0	light	4	true	att_mar_est_eastern_artillery_crew	64	0	525	att_lib_light_art_eas	1	16	64	0	5250			130	very_light	-1		false	false	0	2008451267706871792	true		roman	att_inf_sword_marine	att_art_field_naval	0
att_shp_eas_boatmen_dro_heavy		0	heavy	4	true	att_mar_est_eastern_boatmen	140	0	625	att_dro_heavy_mel_eas	1	35	140	0	6250			155	very_heavy	-1		false	false	0	55568	true		eastern	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_eas_hurlers_dro_light		0	light	4	true	att_mar_est_eastern_naval_hurlers	60	0	230	att_dro_light_mis_eas	1	15	60	0	2300			60	light	-1		false	false	0	55569	true		eastern	att_inf_sling_marine	att_inf_sling_naval	0
att_shp_eas_light_boatmen_dro_light		0	heavy	4	true	att_mar_est_eastern_light_boatmen	68	0	375	att_dro_light_mel_eas	1	17	68	0	3750			95	very_heavy	-1		false	false	0	2795133508663926322	true		eastern	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_er_archers_dro_light		0	light	4	true	att_mar_rom_byzantine_archer_marines	92	0	250	att_dro_light_mis_er	1	23	92	0	2500			65	light	-1		false	false	0	55570	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_er_archers_dro_light_sco		0	light	4	true	att_mar_rom_byzantine_archer_marines	92	0	425	att_dro_light_mis_sco_er	1	23	92	0	4250			110	light	-1		false	false	0	55571	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_er_elite_marines_dro_heavy		0	heavy	4	true	att_mar_rom_elite_byzantine_heavy_marines	140	0	650	att_dro_heavy_mel_er	1	35	140	0	6500			180	heavy	-1		false	false	0	55572	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_er_elite_marines_dro_heavy_fs		0	heavy	4	true	att_mar_rom_elite_byzantine_heavy_marines	140	0	800	att_dro_heavy_mel_fs_er	1	35	140	0	8000			215	heavy	-1		false	false	0	55573	true		barbarian	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_er_elite_marines_dro_heavy_ft		0	heavy	4	true	att_mar_rom_elite_byzantine_heavy_marines	140	0	950	att_dro_heavy_mel_ft_er	1	35	140	0	9500			255	heavy	-1		false	false	0	55574	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_er_light_marines_lib_heavy		0	light	4	true	att_mar_rom_byzantine_marines_heavy	80	0	350	att_lib_light_mel_rom	1	20	80	0	3500			85	light	-1		false	false	0	55575	true		roman	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_er_marines_dro_light_fs		0	heavy	4	true	att_mar_rom_byzantine_marines	40	0	400	att_dro_light_mel_fs_er	1	10	40	0	4000			95	heavy	-1		false	false	0	55576	true		barbarian	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_fra_marines_lon_heavy		0	medium	4	true	att_mar_ger_frankish_marines	128	0	650	att_lon_heavy_mel_ger	1	32	128	0	6500			165	medium	-1		false	false	0	55577	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_ger_archers_lon_light		0	light	4	true	att_mar_ger_germanic_archer_marauders	84	0	240	att_lon_light_mis_ger	1	21	84	0	2400			60	light	-1		false	false	0	55578	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_ger_artillery_dbl_lib_light		0	light	4	true	att_mar_ger_germanic_artillery_dbl_crew	56	0	525	att_lib_light_dbl_art_ger	1	14	56	0	4000			130	very_light	-1		false	false	0	55579	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_ger_artillery_lib_light		0	light	4	true	att_mar_ger_germanic_artillery_crew	56	0	525	att_lib_light_art_ger	1	14	56	0	4000			130	very_light	-1		false	false	0	55580	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_ger_boatment_dro_light_fs		0	medium	4	true	att_mar_ger_germanic_light_boatmen	36	0	400	att_dro_light_mel_fs_ger	1	9	36	0	4000			100	medium	-1		false	false	0	55581	true		barbarian	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_ger_boatment_lib_light_ram		0	medium	4	true	att_mar_ger_germanic_light_boatmen	20	0	230	att_lib_light_ram_ger	1	5	20	0	2300			60	medium	-1		false	false	0	55582	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_ger_boatment_lib_light_spike		0	medium	4	true	att_mar_ger_germanic_light_boatmen	36	0	300	att_lib_light_spike_ram_ger	1	9	36	0	3000			75	medium	-1		false	false	0	55583	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_ger_bow_lon_light		0	light	4	true	att_mar_ger_germanic_bow_marauders	56	0	210	att_lon_light_mis_ger	1	14	56	0	1600			55	very_light	-1		false	false	0	55584	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_ger_bowmen_lon_light		0	light	4	true	att_mar_ger_germanic_bowman_marauders	96	0	240	att_lon_light_mis_ger	1	24	96	0	1800			60	very_light	-1		false	false	0	55585	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_ger_chosen_archers_dro_heavy		0	light	4	true	att_mar_ger_chosen_germanic_naval_archers	156	0	775	att_dro_heavy_mis_sco_ger	1	39	156	0	7750			230	light	-1		false	false	0	55586	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_ger_chosen_boatmen_lib_heavy_ft		0	heavy	4	true	att_mar_ger_chosen_germanic_boatmen	140	0	1025	att_lib_heavy_mel_ft_ger	1	35	140	0	9250			300	heavy	-1		false	false	0	55587	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_ger_light_marauders_lon_light		0	medium	4	true	att_mar_ger_germanic_light_marauders	56	0	300	att_lon_light_mel_ger	1	14	56	0	2200			75	medium	-1		false	false	0	55588	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_ger_marauders_lon_light		0	medium	4	true	att_mar_ger_germanic_marauders	72	0	325	att_lon_light_mel_ger	1	18	72	0	2500			85	medium	-1		false	false	0	55589	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_got_marines_lon_heavy		0	medium	4	true	att_mar_ger_gothic_marines	128	0	550	att_lon_heavy_mel_ger	1	32	128	0	5500			140	medium	-1		false	false	0	55590	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_nor_artillery_lib_light		0	light	4	true	att_mar_nor_nordic_artillery_crew	56	0	525	att_lib_light_art_nor	1	14	56	0	4000			130	very_light	-1		false	false	0	55617	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_nor_berserker_lon_heavy		0	medium	4	true	att_mar_nor_nordic_berserker_marauders	128	0	700	att_lon_heavy_mel_nor	1	32	128	0	7000			195	medium	-1		false	false	0	55618	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_nor_boatmen_dro_light_fs		0	medium	4	true	att_mar_nor_nordic_light_boatmen	32	0	400	att_dro_light_mel_fs_nor	1	8	32	0	4000			105	medium	-1		false	false	0	55619	true		barbarian	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_nor_boatmen_lib_light_ram		0	medium	4	true	att_mar_nor_nordic_light_boatmen	20	0	230	att_lib_light_ram_nor	1	5	20	0	2300			60	medium	-1		false	false	0	55620	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_nor_boatmen_lib_light_spike		0	medium	4	true	att_mar_nor_nordic_light_boatmen	36	0	300	att_lib_light_spike_ram_nor	1	9	36	0	3000			80	medium	-1		false	false	0	55621	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_nor_heavy_marauders_lon_light		0	heavy	4	true	att_mar_nor_nordic_heavy_marauders	72	0	375	att_lon_light_mel_nor	1	18	72	0	2750			95	very_heavy	-1		false	false	0	55622	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_nor_light_marauders_lon_light		0	heavy	4	true	att_mar_nor_nordic_light_marauders	56	0	300	att_lon_light_mel_nor	1	14	56	0	2300			75	heavy	-1		false	false	0	55623	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_nor_marauders_lon_heavy		0	medium	4	true	att_mar_nor_nordic_marauders	128	0	625	att_lon_heavy_mel_nor	1	32	128	0	6250			155	medium	-1		false	false	0	55624	true		barbarian	att_inf_axe_marine	att_inf_axe_naval	0
att_shp_nor_transport_heavy		0	light	4	true	att_nor_nordic_band	124	0	80	att_lon_heavy_tra_nor	1	31	124	0	700			200	very_light	-1		false	false	0	55625	true		barbarian	att_inf_sword_marine	att_special_transportship_naval	0
att_shp_nor_transport_light		0	light	4	true	att_nor_nordic_band	64	0	40	att_lon_light_tra_nor	1	16	64	0	400			200	very_light	-1		false	false	0	55626	true		barbarian	att_inf_sword_marine	att_special_transportship_naval	0
att_shp_ost_archers_dro_heavy		0	light	4	true	att_mar_ger_ostrogoth_archer_marines	92	0	250	att_dro_light_mis_ger	1	23	92	0	2500			65	light	-1		false	false	0	55627	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_ost_elite_archers_lib_heavy		0	light	4	true	att_mar_ger_elite_ostrogoth_archer_marines	92	0	300	att_dro_light_mis_ger	1	23	92	0	3000			85	light	-1		false	false	0	55628	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_rom_artillery_dbl_lib_heavy		0	light	4	true	att_mar_rom_roman_artillery_dbl_heavy_crew	64	0	825	att_lib_heavy_dbl_art_rom	1	16	64	0	8250			205	very_light	-1		false	false	0	55629	true		roman	att_inf_sword_marine	att_art_field_naval	0
att_shp_rom_artillery_dbl_lib_light		0	light	4	true	att_mar_rom_roman_artillery_dbl_crew	64	0	525	att_lib_light_dbl_art_rom	1	16	64	0	5250			130	very_light	-1		false	false	0	55630	true		roman	att_inf_sword_marine	att_art_field_naval	0
att_shp_rom_artillery_lib_heavy		0	light	4	true	att_mar_rom_roman_artillery_heavy_crew	64	0	525	att_lib_heavy_art_rom	1	16	64	0	5250			130	very_light	-1		false	false	0	55631	true		roman	att_inf_sword_marine	att_art_field_naval	0
att_shp_rom_artillery_lib_light		0	light	4	true	att_mar_rom_roman_artillery_crew	64	0	525	att_lib_light_art_rom	1	16	64	0	5250			130	very_light	-1		false	false	0	55632	true		roman	att_inf_sword_marine	att_art_field_naval	0
att_shp_rom_bowmen_lib_light		0	light	4	true	att_mar_rom_roman_bowman_marines	96	0	250	att_lib_light_mis_rom	1	24	96	0	2500			60	very_light	-1		false	false	0	55633	true		roman	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_rom_heavy_marines_lib_heavy		0	heavy	4	true	att_mar_rom_roman_heavy_marines	148	0	575	att_lib_heavy_mel_rom	1	37	148	0	5750			145	heavy	-1		false	false	0	55634	true		roman	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_rom_light_marines_lib_light		0	medium	4	true	att_mar_rom_roman_light_marines	64	0	300	att_lib_light_mel_rom	1	16	64	0	3000			80	medium	-1		false	false	0	55635	true		roman	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_rom_skirmisher_lib_light		0	light	4	true	att_mar_rom_roman_skirmisher_marines	64	0	275	att_lib_light_mis_rom	1	16	64	0	2750			65	very_light	-1		false	false	0	55636	true		roman	att_inf_javelin_marine	att_inf_javelin_naval	0
att_shp_rom_transport_heavy		0	light	4	true	att_nor_nordic_band	128	0	80	att_cor_heavy_rom	1	32	128	0	700			200	very_light	-1		false	false	0	55637	true		roman	att_inf_sword_marine	att_special_transportship_naval	0
att_shp_rom_transport_light		0	light	4	true	att_nor_nordic_band	128	0	80	att_cor_light_rom	1	32	128	0	400			200	very_light	-1		false	false	0	55638	true		roman	att_inf_sword_marine	att_special_transportship_naval	0
att_shp_sas_archer_dro_light		0	light	4	true	att_mar_est_sassanid_archer_marines	92	0	375	att_dro_light_mis_eas	1	23	92	0	3750			95	light	-1		false	false	0	55639	true		eastern	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_sas_bowman_dro_light		0	light	4	true	att_mar_est_sassanid_bowman_marines	92	0	230	att_dro_light_mis_eas	1	23	92	0	2300			60	very_light	-1		false	false	0	55640	true		eastern	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_sas_elite_archer_dro_heavy_dbl_sco		0	medium	4	true	att_mar_est_elite_sassanid_archer_marines	156	0	1025	att_dro_heavy_mis_dbl_sco_eas	1	39	156	0	9250			275	medium	-1		false	false	0	55641	true		eastern	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_sas_elite_archer_dro_heavy_sco		0	medium	4	true	att_mar_est_elite_sassanid_archer_marines	156	0	850	att_dro_heavy_mis_sco_eas	1	39	156	0	8500			230	medium	-1		false	false	0	55642	true		eastern	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_sas_elite_heavy_marines_dro_heavy_ft		0	heavy	4	true	att_mar_est_elite_sassanid_heavy_marines	140	0	1000	att_dro_heavy_mel_ft_eas	1	35	140	0	9000			275	very_heavy	-1		false	false	0	55643	true		eastern	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_sas_elite_light_marines_dro_heavy_fs		0	medium	4	true	att_mar_est_elite_sassanid_light_marines	140	0	675	att_dro_heavy_mel_fs_eas	1	35	140	0	6750			165	medium	-1		false	false	0	55644	true		eastern	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_sas_light_marines_dro_light_fs		0	heavy	4	true	att_mar_est_sassanid_light_marines	36	0	375	att_dro_light_mel_fs_eas	1	9	36	0	3750			95	heavy	-1		false	false	0	55645	true		eastern	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_sas_naft_marines_dro_light		0	medium	4	true	att_mar_est_sassanid_naft_marines	60	0	450	att_dro_light_mel_eas	1	15	60	0	4500			145	medium	-1		false	false	0	55646	true		eastern	att_special_grenade_marine	att_special_grenade_naval	0
att_shp_sas_slinger_dro_light		0	light	4	true	att_mar_est_sassanid_slinger_marines	92	0	350	att_dro_light_mis_eas	1	23	92	0	3500			90	light	-1		false	false	0	55647	true		eastern	att_inf_sling_marine	att_inf_sling_naval	0
att_shp_sax_bow_lon_light		0	light	4	true	att_mar_nor_saxon_bow_marauders	84	0	230	att_lon_light_mis_nor	1	21	84	0	1700			55	very_light	-1		false	false	0	55648	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_sax_elite_lon_heavy		0	heavy	4	true	att_mar_nor_elite_saxon_marines	124	0	550	att_lon_heavy_mel_nor	1	31	124	0	5500			150	very_heavy	-1		false	false	0	55649	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_sax_royal_lon_heavy		0	heavy	4	true	att_mar_nor_royal_saxon_marines	124	0	600	att_lon_heavy_mel_nor	1	31	124	0	6000			180	very_heavy	-1		false	false	0	55650	true		barbarian	att_inf_sword_marine	att_inf_sword_naval	0
att_shp_slav_archers_lon_light		0	heavy	4	true	att_mar_slav_archer_marauders	84	0	240	att_lon_light_mis_slav	1	21	84	0	2400			60	heavy	-1		false	false	0	55651	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_slav_artillery_dbl_lib_light		0	light	4	true	att_mar_slav_artillery_dbl_crew	56	0	525	att_lib_light_dbl_art_slav	1	14	56	0	4000			130	very_light	-1		false	false	0	55652	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_slav_artillery_lib_light		0	light	4	true	att_mar_slav_artillery_crew	56	0	525	att_lib_light_art_slav	1	14	56	0	4000			130	very_light	-1		false	false	0	55653	true		barbarian	att_inf_sword_marine	att_art_field_naval	0
att_shp_slav_boatment_dro_light_fs		0	medium	4	true	att_mar_slav_light_boatmen	36	0	400	att_dro_light_mel_fs_ger	1	9	36	0	4000			100	medium	-1		false	false	0	55654	true		barbarian	att_inf_sword_marine	att_special_fireship_naval	0
att_shp_slav_boatment_lib_light_ram		0	medium	4	true	att_mar_slav_light_boatmen	20	0	230	att_lib_light_ram_slav	1	5	20	0	2300			60	medium	-1		false	false	0	55655	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_slav_boatment_lib_light_spike		0	medium	4	true	att_mar_slav_light_boatmen	36	0	300	att_lib_light_spike_ram_slav	1	9	36	0	3000			75	medium	-1		false	false	0	55656	true		barbarian	att_inf_sword_marine	att_special_ram_naval	0
att_shp_slav_bow_lon_light		0	light	4	true	att_mar_slav_bow_marauders	56	0	210	att_lon_light_mis_slav	1	14	56	0	1600			55	very_light	-1		false	false	0	55657	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
att_shp_slav_bowmen_lon_light		0	light	4	true	att_mar_slav_bowman_marauders	96	0	240	att_lon_light_mis_slav	1	24	96	0	1800			60	very_light	-1		false	false	0	55658	true		barbarian	att_inf_bow_marine	att_inf_bow_naval	0
