unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	voiceover	ui_unit_group_land	ui_unit_group_naval	tier
att_rom_sagittarii		0	light	3	false	rex_rom_legionis_sagittarii	200	0	275	att_cor_heavy_rom	1	40	160	0	275			20	light	-1		false	false	0	15025	true		roman	att_inf_bow_land	att_special_transportship_naval	2
att_rom_comitatensis_spears		0	medium	4	false	rex_rom_legionis_defensores	300	0	405	att_cor_heavy_rom	1	40	160	0	405			35	medium	-1		false	false	0	15026	true		roman	att_inf_spear_land	att_special_transportship_naval	2
rex_rom_legionis_hispanorum		5	medium	4	false	rex_rom_legionis_hispanorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15029	true	Auxilia_Hellenic	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_carthaginensis		3	medium	4	false	rex_rom_legionis_carthaginensis	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15030	true	Auxilia_Hellenic	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_lusitanorum		3	medium	4	false	rex_rom_legionis_lusitanorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15031	true	Auxilia_Hellenic	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_asturum		1	medium	4	false	rex_rom_legionis_asturum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15032	true	Auxilia_Hellenic	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_raetorum		3	medium	4	false	rex_rom_legionis_raetorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			40	medium	-1		false	false	0	15033	true	Auxilia_Germanic	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_alamannorum		3	medium	2	false	rex_rom_legionis_alamannorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15034	true	Auxilia_Iberian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_abrincateni		1	medium	2	false	rex_rom_legionis_abrincateni	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15043	true	Auxilia_Iberian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_francorum		3	medium	2	false	rex_rom_legionis_francorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15044	true	Auxilia_Bactrian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_chamavorum		2	medium	2	false	rex_rom_legionis_chamavorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15045	true	Auxilia_Bactrian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_gallorum		5	medium	4	false	rex_rom_legionis_gallorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15035	true	Auxilia_Gallic	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_tungrorum		1	medium	2	false	rex_rom_legionis_tungrorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15036	true	Auxilia_Bactrian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_lingonum		1	medium	4	false	rex_rom_legionis_lingonum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15037	true	Auxilia_Bactrian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_nerviorum		2	medium	2	false	rex_rom_legionis_nerviorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15038	true	Auxilia_Bactrian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_morinorum		2	medium	2	false	rex_rom_legionis_morinorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15039	true	Auxilia_Bactrian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_noricorum		2	medium	4	false	rex_rom_legionis_noricorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15040	true	Auxilia_Germanic	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_germanorum		3	medium	2	false	rex_rom_legionis_germanorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15041	true	Auxilia_Iberian	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_iuthungorum		3	medium	2	false	rex_rom_legionis_iuthungorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15042	true	Auxilia_Germanic	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_illyricorum		3	medium	4	false	rex_rom_legionis_illyricorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15046	true	Auxilia_Illyrian	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_dalmatarum		3	medium	4	false	rex_rom_legionis_dalmatarum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15047	true	Auxilia_Illyrian	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_thracorum		3	medium	4	false	rex_rom_legionis_thracorum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15048	true	Auxilia_Thracia	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_galatarum		3	medium	4	false	rex_rom_legionis_galatarum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15049	true	Auxilia_Caucasia	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_pontinenses		3	medium	4	false	rex_rom_legionis_pontinenses	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15058	true	Auxilia_Caucasia	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_britonum		4	medium	4	false	rex_rom_legionis_britonum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	medium	-1		false	false	0	15059	true	Auxilia_Briton	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_mauri		7	light	2	false	rex_rom_legionis_mauri	200	0	385	att_cor_heavy_rom	1	40	160	0	385			25	very_light	-1		false	false	0	15050	true	Auxilia_Sabaean	eastern	att_inf_javelin_land	att_special_transportship_naval	2
rex_rom_legionis_numidarum		1	light	2	false	rex_rom_legionis_numidarum	200	0	385	att_cor_heavy_rom	1	40	160	0	385			25	very_light	-1		false	false	0	15051	true	Auxilia_Sabaean	eastern	att_inf_javelin_land	att_special_transportship_naval	2
rex_rom_legionis_gaetulorum		1	light	2	false	rex_rom_legionis_gaetulorum	200	0	385	att_cor_heavy_rom	1	40	160	0	385			25	very_light	-1		false	false	0	15052	true	Auxilia_Sabaean	eastern	att_inf_javelin_land	att_special_transportship_naval	2
rex_rom_legionis_arabum		3	light	2	false	rex_rom_legionis_arabum	300	0	475	att_cor_heavy_rom	1	40	160	0	475			35	very_light	-1		false	false	0	15054	true	Auxilia_Arabian	eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_rom_legionis_palaestinorum		2	light	4	false	rex_rom_legionis_palaestinorum	300	0	370	att_cor_heavy_rom	1	40	160	0	370			30	light	-1		false	false	0	15053	true	Auxilia_Arabian	eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_rom_legionis_aegyptiorum		4	light	4	false	rex_rom_legionis_aegyptiorum	300	0	370	att_cor_heavy_rom	1	40	160	0	370			30	light	-1		false	false	0	15055	true	Auxilia_Egyptian	eastern	att_inf_spear_land	att_special_transportship_naval	2
rex_rom_legionis_euphratensis		2	medium	2	false	rex_rom_legionis_euphratensis	300	0	560	att_cor_heavy_rom	1	40	160	0	560			35	medium	-1		false	false	0	15056	true	Auxilia_Arabian	eastern	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_transtigritani		2	medium	2	false	rex_rom_legionis_transtigritani	300	0	610	att_cor_heavy_rom	1	40	160	0	610			35	medium	-1		false	false	0	15057	true	Auxilia_Saka	eastern	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_dacorum		2	medium	2	false	rex_rom_legionis_dacorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15060	true	Auxilia_Thracia	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_gothorum		5	medium	2	false	rex_rom_legionis_gothorum	300	0	710	att_cor_heavy_rom	1	40	160	0	710			40	medium	-1		false	false	0	15061	true	Auxilia_Thracia	barbarian	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_romanenses		2	medium	4	false	rex_rom_legionis_romanenses	300	0	475	att_cor_heavy_rom	1	40	160	0	475			45	medium	-1		false	false	0	15062	true	Auxilia_Italian	roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_lanciarii		12	medium	4	false	rex_rom_legionis_lanciarii	300	0	470	att_cor_heavy_rom	1	40	160	0	470			50	medium	-1		false	false	0	15027	true		roman	att_inf_spear_land	att_special_transportship_naval	2
rex_rom_legionis_scutata_civium_romanorum		2	medium	4	false	rex_rom_legionis_scutata_civium_romanorum	300	0	600	att_cor_heavy_rom	1	40	160	0	600			50	medium	-1		false	false	0	15063	true	Auxilia_Italian	roman	rex_sword_spear_plumbata	att_special_transportship_naval	2
rex_rom_legionis_apuleia_civium_romanorum		1	medium	4	false	rex_rom_legionis_apuleia_civium_romanorum	300	0	670	att_cor_heavy_rom	1	40	160	0	670			50	medium	-1		false	false	0	15064	true	Auxilia_Italian	roman	rex_sword_spear_plumbata	att_special_transportship_naval	2
rex_rom_legionis_iulia_alpina		1	medium	4	false	rex_rom_legionis_iulia_alpina	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15065	true		roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_armeniaca		1	medium	4	false	rex_rom_legionis_armeniaca	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15066	true		roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_italica		1	medium	4	false	rex_rom_legionis_italica	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15067	true		roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_parthica		1	medium	4	false	rex_rom_legionis_parthica	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15068	true		roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_scythica		1	medium	4	false	rex_rom_legionis_scythica	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15069	true		roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_macedonica		1	medium	4	false	rex_rom_legionis_macedonica	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15070	true		roman	rex_sword_spear	att_special_transportship_naval	2
rex_rom_legionis_diocletiana		1	medium	4	false	rex_rom_legionis_diocletiana	400	0	1080	att_cor_heavy_rom	1	40	160	0	1080			45	medium	-1		false	false	0	15071	true		roman	rex_sword_spear	att_special_transportship_naval	2
att_rom_equites_sagittarii		0	light	4	false	rex_rom_equites_sagittarii	200	0	380	att_cor_heavy_rom	1	20	80	0	380			30	light	-1		false	false	0	5489	true		roman	att_cav_bow_land	att_special_transportship_naval	2
att_rom_equites_dalmatae		0	light	4	false	rex_rom_equites_dalmatae	200	0	410	att_cor_heavy_rom	1	20	80	0	410			40	light	-1		false	false	0	5488	true		roman	att_cav_melee_land	att_special_transportship_naval	2
att_rom_contarii		7	light	4	false	rex_rom_cuneus_dalmatae	200	0	410	att_cor_heavy_rom	1	20	80	0	410			40	light	-1		false	false	0	15197	true		roman	att_cav_shock_land	att_special_transportship_naval	2
att_rom_equites_promoti		0	medium	4	false	rex_rom_equites_promoti	200	0	520	att_cor_heavy_rom	1	20	80	0	520			55	medium	-1		false	false	0	5487	true		roman	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_cuneus_promoti		5	medium	4	false	rex_rom_cuneus_promoti	200	0	525	att_cor_heavy_rom	1	20	80	0	525			60	medium	-1		false	false	0	15198	true		roman	att_cav_shock_land	att_special_transportship_naval	2
rex_rom_cuneus_scutariorum		4	medium	4	false	rex_rom_cuneus_scutariorum	200	0	840	att_cor_heavy_rom	1	20	80	0	840			75	medium	-1		false	false	0	15200	true		roman	att_cav_shock_land	att_special_transportship_naval	2
rex_rom_equites_stablesiani		6	medium	4	false	rex_rom_equites_stablesiani	200	0	820	att_cor_heavy_rom	1	20	80	0	820			80	medium	-1		false	false	0	15195	true		roman	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_cuneus_stablesianorum		4	medium	4	false	rex_rom_cuneus_stablesianorum	200	0	800	att_cor_heavy_rom	1	20	80	0	800			80	medium	-1		false	false	0	15201	true		roman	att_cav_shock_land	att_special_transportship_naval	2
rex_rom_cuneus_armigerorum		4	heavy	4	false	rex_rom_cuneus_armigerorum	200	0	920	att_cor_heavy_rom	1	20	80	0	920			80	heavy	-1		false	false	0	15199	true		roman	att_cav_shock_land	att_special_transportship_naval	2
rex_rom_equites_dalmatae_illyriciani		3	light	4	false	rex_rom_equites_dalmatae_illyriciani	200	0	380	att_cor_heavy_rom	1	20	80	0	380			35	light	-1		false	false	0	15190	true	Auxilia_Illyrian	roman	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_equites_promoti_illyriciani		3	medium	4	false	rex_rom_equites_promoti_illyriciani	200	0	470	att_cor_heavy_rom	1	20	80	0	470			40	medium	-1		false	false	0	15191	true	Auxilia_Illyrian	roman	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_equites_mauri		7	light	2	false	rex_rom_equites_mauri	200	0	420	att_cor_heavy_rom	1	20	80	0	420			45	light	-1		false	false	0	15193	true	Auxilia_Sabaean	eastern	att_cav_javelin_land	att_special_transportship_naval	2
rex_rom_equites_saraceni		3	light	2	false	rex_rom_equites_saraceni	200	0	670	att_cor_heavy_rom	1	20	80	0	670			60	light	-1		false	false	0	15192	true	Auxilia_Arabian	eastern	att_cav_shock_land	att_special_transportship_naval	2
rex_rom_equites_scutarii_illyriciani		2	medium	4	false	rex_rom_equites_scutarii_illyriciani	200	0	780	att_cor_heavy_rom	1	20	80	0	780			60	medium	-1		false	false	0	15194	true	Auxilia_Illyrian	roman	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_cuneus_sarmatarum		2	light	2	false	rex_rom_cuneus_sarmatarum	200	0	670	att_cor_heavy_rom	1	20	80	0	670			40	light	-1		false	false	0	15196	true	Auxilia_Thracia	barbarian	att_cav_shock_land	att_special_transportship_naval	2
att_rom_armoured_sagittarii		7	light_aux	1	false	rex_rom_auxiliarii_sagittarii	200	0	275	att_cor_heavy_rom	1	40	160	0	275			15	very_light	-1		false	false	0	5470	true		barbarian	att_inf_bow_land	att_special_transportship_naval	2
att_rom_foederati_spears		8	light_aux	1	false	rex_rom_auxiliarii_vigilium	300	0	410	att_cor_heavy_rom	1	40	160	0	410			30	light	-1		false	false	0	5471	true		barbarian	rex_spear_sling	att_special_transportship_naval	2
att_rom_noble_foederati_javelinmen		7	light_aux	1	false	rex_rom_auxiliarii_insidiatorum	300	0	430	att_cor_heavy_rom	1	40	160	0	430			40	light	-1		false	false	0	5472	true		barbarian	att_inf_axe_land	att_special_transportship_naval	2
rex_rom_ala_z		5	light_aux	1	false	rex_rom_ala	200	0	450	att_cor_heavy_rom	1	20	80	0	450			30	light	-1		false	false	0	15351	true		roman	att_cav_melee_land	att_special_transportship_naval	2
att_rom_tagmata_cavalry		0	light_aux	1	false	rex_rom_ala	200	0	450	att_cor_heavy_rom	1	20	80	0	450			30	light	-1		false	false	0	5473	true		roman	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_ala_dromedariorum_z		2	light_aux	1	false	rex_rom_ala_dromedariorum	200	0	475	att_cor_heavy_rom	1	20	80	0	475			40	light	-1		false	false	0	15352	true	Auxilia_Arabian	eastern	att_cav_melee_land	att_special_transportship_naval	2
att_rom_imperial_dromedarii		6	light_aux	1	false	rex_rom_ala_dromedariorum	200	0	475	att_cor_heavy_rom	1	20	80	0	475			40	light	-1		false	false	0	5474	true	Auxilia_Arabian	eastern	att_cav_melee_land	att_special_transportship_naval	2
att_cel_mounted_spear_raiders		3	light_aux	1	false	rex_rom_ala_gallorum	200	0	460	att_cor_heavy_rom	1	20	80	0	460			40	light	-1		false	false	0	5475	true	Auxilia_Gallic	barbarian	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_ala_sequanorum		1	light_aux	1	false	rex_rom_ala_sequanorum	200	0	460	att_cor_heavy_rom	1	20	80	0	460			40	light	-1		false	false	0	15213	true	Auxilia_Iberian	barbarian	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_ala_britonum		3	light_aux	1	false	rex_rom_ala_britonum	200	0	460	att_cor_heavy_rom	1	20	80	0	460			40	light	-1		false	false	0	15214	true	Auxilia_Briton	barbarian	att_cav_melee_land	att_special_transportship_naval	2
rex_rom_legionis_mattiarii_iuniores		5	medium	3	false	rex_rom_legionis_mattiarii_iuniores	200	0	485	att_cor_heavy_rom	1	20	120	0	485			60	medium	-1		false	false	0	15072	true		roman	rex_sword_spear_plum_sling	att_special_transportship_naval	3
rex_rom_legionis_armigeri_defensores_seniores		4	heavy	4	false	rex_rom_legionis_armigeri_defensores_seniores	300	0	630	att_cor_heavy_rom	1	40	160	0	630			60	heavy	-1		false	false	0	15073	true		roman	att_inf_spear_land	att_special_transportship_naval	3
rex_rom_legionis_lanciarii_iuniores		5	medium	4	false	rex_rom_legionis_lanciarii_iuniores	300	0	590	att_cor_heavy_rom	1	40	160	0	590			60	medium	-1		false	false	0	15074	true		roman	att_inf_spear_land	att_special_transportship_naval	3
rex_rom_legionis_propugnatores_iuniores		3	medium	4	false	rex_rom_legionis_propugnatores_iuniores	300	0	680	att_cor_heavy_rom	1	40	160	0	680			65	medium	-1		false	false	0	15078	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_armigeri_propugnatores_iuniores		2	heavy	4	false	rex_rom_legionis_armigeri_propugnatores_iuniores	300	0	740	att_cor_heavy_rom	1	40	160	0	740			70	heavy	-1		false	false	0	15089	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_pannoniciani_iuniores		2	medium	4	false	rex_rom_legionis_pannoniciani_iuniores	300	0	630	att_cor_heavy_rom	1	40	160	0	630			60	medium	-1		false	false	0	15075	true	Auxilia_Illyrian	barbarian	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_germaniciani_iuniores		2	medium	2	false	rex_rom_legionis_germaniciani_iuniores	300	0	875	att_cor_heavy_rom	1	40	160	0	875			65	medium	-1		false	false	0	15076	true	Auxilia_Iberian	barbarian	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_flavia_constantia		1	medium	4	false	rex_rom_legionis_flavia_constantia	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15084	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_flavia_constantia_thebaeorum		1	medium	4	false	rex_rom_legionis_flavia_constantia_thebaeorum	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15552	true	Auxilia_Egyptian	roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_flavia_victrix_constantina		1	medium	4	false	rex_rom_legionis_flavia_victrix_constantina	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15085	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_martii		1	medium	4	false	rex_rom_legionis_martii	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15082	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_maximiana		1	medium	4	false	rex_rom_legionis_maximiana	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15086	true	Auxilia_Egyptian	roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_minervii		1	medium	4	false	rex_rom_legionis_minervii	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15083	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_valentis		1	medium	4	false	rex_rom_legionis_valentis	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15080	true	Auxilia_Egyptian	roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_valentinianenses		1	medium	4	false	rex_rom_legionis_valentinianenses	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15081	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_honoriani_felices_gallicani		1	medium	4	false	rex_rom_legionis_honoriani_felices_gallicani	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15550	true	Auxilia_Gallic	roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_lanciarii_honoriani_gallicani		4	medium	2	false	rex_rom_legionis_lanciarii_honoriani_gallicani	300	0	850	att_cor_heavy_rom	1	40	160	0	850			65	medium	-1		false	false	0	15551	true	Auxilia_Gallic	roman	att_inf_spear_land	att_special_transportship_naval	3
rex_rom_legionis_gemina		5	medium	4	false	rex_rom_legionis_gemina	400	0	1300	att_cor_heavy_rom	1	40	160	0	1300			70	medium	-1		false	false	0	15553	true		roman	rex_sword_spear	att_special_transportship_naval	3
rex_rom_legionis_menapii		2	medium	2	false	rex_rom_legionis_menapii	300	0	870	att_cor_heavy_rom	1	40	160	0	870			65	medium	-1		false	false	0	15554	true	Auxilia_Iberian	barbarian	rex_sword_spear	att_special_transportship_naval	3
rex_rom_sagittarii_tungri		2	light_aux	1	false	rex_rom_sagittarii_tungri	200	0	380	att_cor_heavy_rom	1	40	160	0	380			30	very_light	-1		false	false	0	15217	true	Auxilia_Bactrian	barbarian	att_inf_bow_land	att_special_transportship_naval	3
rex_rom_sagittarii_gallicani		5	light_aux	1	false	rex_rom_sagittarii_gallicani	200	0	380	att_cor_heavy_rom	1	40	160	0	380			30	very_light	-1		false	false	0	15215	true	Auxilia_Gallic	barbarian	att_inf_bow_land	att_special_transportship_naval	3
rex_rom_sagittarii_nervii		3	light_aux	1	false	rex_rom_sagittarii_nervii	200	0	380	att_cor_heavy_rom	1	40	160	0	380			30	very_light	-1		false	false	0	15216	true	Auxilia_Bactrian	barbarian	att_inf_bow_land	att_special_transportship_naval	3
rex_rom_auxiliarii_sagittarii_orientales		2	medium_aux	2	false	rex_rom_auxiliarii_sagittarii_orientales	200	0	630	att_cor_heavy_rom	1	40	160	0	630			50	medium	-1		false	false	0	15555	true	Auxilia_Saka	eastern	att_inf_bow_land	att_special_transportship_naval	3
